,Mono,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Ppard_656,-0.12360909117112294,-0.20578552986888055,0.0821764386977576,-0.7386363348885356,-0.2596290116952629,0.2619541318000823,0.6704470548201463,0.173635512677915,False,Ppard
Nanog_417,0.25813480205763345,0.17718482473421276,0.08094997732342069,0.5349202358612017,0.2841111331806317,0.11356337714843265,0.48622766332484274,0.31316033613940847,False,Nanog
Bcl6b_141,0.0781874158123459,-0.0022062197709429516,0.08039363558328885,,0.05379337601723906,0.09586848330699947,0.45705947176634343,0.3400272866270525,False,Bcl6b
Tlx3_522,0.1812031922106304,0.10189884359264978,0.07930434861798061,0.8141587002595118,0.19099533755555292,0.2393979860804477,0.6517622535209638,0.18591079508634895,False,Tlx3
Tlx1_450,0.1812031922106304,0.10189884359264978,0.07930434861798061,0.8141587002595118,0.19099533755555292,0.2393979860804477,0.6517622535209638,0.18591079508634895,False,Tlx1
Osr1_206,0.09069220413313098,0.011518424112468484,0.0791737800206625,2.7693936549118714,0.07190722548555466,0.2664118259756898,0.6752161796280414,0.1705571596303438,False,Osr1
Hnf4a_665,0.1915671704634125,0.11243228163170457,0.07913488883170794,0.7544540046461651,0.20414037369873594,0.16370399052106854,0.5732108566526026,0.241685592629777,False,Hnf4a
Dmrta1_253,0.15366703723011685,0.07483819743482698,0.07882883979528987,1.0137339638917415,0.15607634978443993,0.11551809158307745,0.49220752065833,0.30785175480335003,False,Dmrta1
Zfp202_169,0.25765033229737094,0.1788570926537332,0.07879323964363774,0.5188237685884876,0.28481461896930726,0.21708087977835544,0.6477757411850252,0.18857532009051017,False,Zfp202
Zbtb3_235,0.04930812747818726,-0.029257353763435134,0.0785654812416224,,0.014391555385929308,0.29633546080831485,0.6988445893928709,0.15561939288561805,False,Zbtb3
Zic5_195,0.3178191379333513,0.23952630775005662,0.07829283018329469,0.40272510937273076,0.3546470526846808,0.1458417571159723,0.5473720416012238,0.2617173890384311,False,Zic5
Hbp1_727,-0.036577175714104807,-0.11434892355565782,0.07777174784155301,-1.6785302685620698,-0.11319711485417425,0.1521019122148832,0.5613133329436275,0.2507946418083446,False,Hbp1
Prdm11_650,0.14879622307659243,0.07129330716090716,0.07750291591568527,1.0358565766133374,0.1506178577578948,0.2944118125057774,0.6988445893928709,0.15561939288561805,False,Prdm11
Nr1i2_672,-0.16542478639755484,-0.24263733209477342,0.07721254569721858,-0.5536442055117625,-0.32921595795592884,0.22190608052779126,0.6477757411850252,0.18857532009051017,False,Nr1i2
Pit1_621,0.2919026110041099,0.21497705766304007,0.07692555334106985,0.43523736670492286,0.32589274783376987,0.15810348067791968,0.5645638459835027,0.24828693701553464,False,Pit1
Dbx2_541,0.014557711282008605,-0.06229057754727815,0.07684828882928676,,-0.03484952591783688,0.22895095716720926,0.6514067618081459,0.1861477376337126,False,Dbx2
Smarcc1_843,-1.6793021885589627,-1.755705237542217,0.07640304898325434,-0.06381583905539188,,0.35949717531314307,0.7752481873501031,0.11055924053696706,False,Smarcc1
Barhl2_492,0.28115975736654547,0.20476823084167553,0.07639152652486994,0.45094625341937566,0.3137845053366504,0.3214287610825918,0.7290341222013365,0.13725214419650517,False,Barhl2
Tcfl5_71,0.03352287598203105,-0.04262554981144418,0.07614842579347522,,-0.006581179164605064,0.1825965266699604,0.5974259310856048,0.22371593090668374,False,Tcfl5
Zscan4_140,0.24417912948545792,0.16873236390497165,0.07544676558048627,0.5249171247476674,0.27077499786261167,0.2262074016836596,0.6477757411850252,0.18857532009051017,False,Zscan4
Irx5_484,0.03150824549029392,-0.04267206812483989,0.0741803136151338,,-0.008075555319656633,0.12750322403057815,0.5083494958686288,0.2938376027975695,False,Irx5
Tbx20_767,0.07207918310478192,-0.0009456199484134775,0.0730248030531954,6.124424646390845,0.050420593003178006,0.39110201487122653,0.7846893897163331,0.10530221972261862,False,Tbx20
Pou6f2_617,0.12939789775109098,0.057536390971167736,0.07186150677992324,1.1363699780901788,0.12890987207381063,0.2616587955360752,0.6704470548201463,0.173635512677915,False,Pou6f2
Pitx2_464,0.33161256264363703,0.2602386743565502,0.07137388828708685,0.34503959957481345,0.3739829150585021,0.2552921227488255,0.6661764859895387,0.17641070065297026,False,Pitx2
Pou2f1_619,0.28274294742886247,0.212197490068266,0.07054545736059648,0.4080778596334561,0.31900537405823487,0.2148251688019096,0.6444755064057288,0.1907935835626677,False,Pou2f1
Creb1_109,-0.09820467036364972,-0.16868180516780285,0.07047713480415313,-0.785130226718123,-0.20663384127596215,0.033533114863977,0.27385377138914546,0.5624812737886312,False,Creb1
Npas2_44,0.25982758350337143,0.19015796133528576,0.06966962216808567,0.44345232373466037,0.2927732372069863,0.27077028660190705,0.6813469875647855,0.16663165988425407,False,Npas2
Foxl1_379,0.7802933157817687,0.7108872053866637,0.06940611039510503,0.13307520341837456,0.8037149573664752,0.22494398416232053,0.6477757411850252,0.18857532009051017,False,Foxl1
Gm5294_353,0.7802933157817687,0.7108872053866637,0.06940611039510503,0.13307520341837456,0.8037149573664752,0.22494398416232053,0.6477757411850252,0.18857532009051017,False,Gm5294
Meox2_504,0.2445775788403853,0.17574778615559344,0.06882979268479186,0.46916019924589,0.2752010024229331,0.2605533345764529,0.6704470548201463,0.173635512677915,False,Meox2
Twist2_21,-0.1097314581522178,-0.1782794393457489,0.06854798119353112,-0.7034682919011969,-0.2243264815648608,0.411067429749599,0.7860881371155392,0.10452875762854057,False,Twist2
Tal2_781,-0.1097314581522178,-0.1782794393457489,0.06854798119353112,-0.7034682919011969,-0.2243264815648608,0.411067429749599,0.7860881371155392,0.10452875762854057,False,Tal2
Irx3_483,-0.07611099069374387,-0.14392314830541264,0.06781215761166877,-0.927249450027584,-0.168150428829169,0.18627225742465003,0.5974259310856048,0.22371593090668374,False,Irx3
Zfp691_203,0.012139359152001842,-0.05476634866183015,0.066905707813832,,-0.031081287926319142,0.36581521053794863,0.7826095335982378,0.10645486591158637,False,Zfp691
Dmrta2_879,0.16659264685526678,0.09985948288449863,0.06673316397076816,0.7224985577355246,0.18043569004967333,0.22487762842299175,0.6477757411850252,0.18857532009051017,False,Dmrta2
Olig3_78,0.014375094833813261,-0.050836407038031856,0.06521150187184512,,-0.026543976153443068,0.37734226795551307,0.7846893897163331,0.10530221972261862,False,Olig3
Arnt2_26,-0.5742529190401219,-0.6391418331864102,0.06488891414628828,-0.15364949297196137,-1.346288283750826,0.2211839997042392,0.6477757411850252,0.18857532009051017,False,Arnt2
Dnajc21_201,-0.02297016953229166,-0.08769281900118249,0.06472264946889084,-1.9954497811066927,-0.08211993384524346,0.2354673382995105,0.6517622535209638,0.18591079508634895,False,Dnajc21
Zfp281_193,0.19903702516647864,0.13599312406913056,0.06304390109734809,0.5391232449515632,0.223441177717333,0.28040632695316314,0.6947145516086795,0.1581936042245863,False,Zfp281
Creb3_870,-0.7277313967871493,-0.7901256891117253,0.06239429232457605,-0.11795528312788102,-2.0524672494604035,0.17353309700335295,0.5819627055397617,0.23510484575776205,False,Creb3
Creb3l3_116,-0.7277313967871493,-0.7901256891117253,0.06239429232457605,-0.11795528312788102,-2.0524672494604035,0.17353309700335295,0.5819627055397617,0.23510484575776205,False,Creb3l3
Arid2_11,0.19372493188731083,0.13134434862150537,0.06238058326580545,0.5498275733681834,0.21727370510555546,0.40388939694094217,0.7860881371155392,0.10452875762854057,False,Arid2
Gfi1b_172,0.18086618725551715,0.11871638169668036,0.062149805558836785,0.5950529473744776,0.20137200014413206,0.2994792889878308,0.7025328151580233,0.15333338514643235,False,Gfi1b
Pitx3_452,0.3286617299480337,0.2665662634355443,0.06209546651248943,0.2978043152606745,0.37586128635781046,0.41027712030987395,0.7860881371155392,0.10452875762854057,False,Pitx3
Creb3l2_118,0.10454130261713114,0.04253920477619165,0.06200209784093949,1.2511968041733237,0.10237628781500308,0.4303046066284443,0.8023861798018771,0.09561656015647235,False,Creb3l2
Myb_644,0.42687049365833546,0.36567014065325504,0.06120035300508042,0.22037734296182668,0.48157827354415256,0.22942172637825875,0.6514067618081459,0.1861477376337126,False,Myb
Gmeb2_716,0.02623454302616739,-0.03472605343063276,0.060960596456800145,,-0.0061383702244532925,0.1192183622411434,0.49834405448667524,0.30247071873951376,False,Gmeb2
Irf4_632,-0.009012441751983914,-0.06986598329910156,0.06085354154711764,-3.171363120109051,-0.05805117957752233,0.4916015615364526,0.8668028355341112,0.06207967666139877,False,Irf4
Rxrb_686,-0.29391803564384694,-0.3547256863171009,0.06080765067325394,-0.27041217099304937,-0.5655919161599564,0.24576872944355,0.6588693597848362,0.18120068851526253,False,Rxrb
Barx2_488,0.19395333751628516,0.13344318032393435,0.06051015719235081,0.528983590722251,0.2187170232007519,0.6927566864305326,0.9473044921422166,0.02351040325434671,False,Barx2
Nr1i3_658,-0.23037982970649287,-0.29073791311109753,0.06035808340460466,-0.3350396900929354,-0.4354928047238919,0.35532347535193065,0.7719096188679874,0.112433547235218,False,Nr1i3
Sox17_733,-0.22228513090391086,-0.2825777466141898,0.06029261571027891,-0.34562225327697355,-0.4197221966115247,0.21798791850053056,0.6477757411850252,0.18857532009051017,False,Sox17
Rarb_663,-0.532114644581247,-0.5921390488178192,0.06002440423657218,-0.1533341217493381,-1.1914150963130676,0.19841392400339564,0.6036363517514834,0.21922461434094812,False,Rarb
Kdm2b_249,0.20431919405488264,0.14476721221570715,0.05955198183917548,0.48770264851821243,0.23209978087050676,0.24746855758862962,0.66141596300961,0.1795253277722869,False,Kdm2b
Ar_687,-0.2632989797492287,-0.3228095799408537,0.05951060019162496,-0.29314362649641296,-0.500328646853406,0.4127498354297715,0.7860881371155392,0.10452875762854057,False,Ar
Tbr1_769,0.010737054368103571,-0.048404224836836325,0.059141279204939896,,-0.027430243462631298,0.38404212255939196,0.7846893897163331,0.10530221972261862,False,Tbr1
Srebf2_38,-0.05110507122079623,-0.11018026097364482,0.05907518975284859,-1.1242755624461265,-0.1213023806525647,0.2204636045737216,0.6477757411850252,0.18857532009051017,False,Srebf2
Barhl1_457,0.4020804716729654,0.3437370957258335,0.058343375947131904,0.22310692718355105,0.45723577575733554,0.3215983143957697,0.7290341222013365,0.13725214419650517,False,Barhl1
Rara_685,-0.5385627133476713,-0.5968034931347345,0.05824077978706321,-0.14726692530310495,-1.2098388709742898,0.33692231473988155,0.7432991487698511,0.12883636455312236,False,Rara
Bhlha15_87,-0.1456375180880027,-0.2026704028363249,0.05703288474832219,-0.47717466307566897,-0.2760552462915862,0.438163987623461,0.8079411928899682,0.09262024879574612,False,Bhlha15
T_771,-0.0015804079252535006,-0.057696896087844604,0.056116488162591106,-9.105413508335676,-0.04340600956573579,0.39727097845050463,0.7846893897163331,0.10530221972261862,False,T
Hivep1_157,-0.8799967468532637,-0.936074356546116,0.05607760969285236,-0.08846644542636511,-3.442779939186359,0.3879439998800447,0.7846893897163331,0.10530221972261862,False,Hivep1
Hivep3_803,-0.8799967468532637,-0.936074356546116,0.05607760969285236,-0.08846644542636511,-3.442779939186359,0.3879439998800447,0.7846893897163331,0.10530221972261862,False,Hivep3
Hivep2_797,-0.8799967468532637,-0.936074356546116,0.05607760969285236,-0.08846644542636511,-3.442779939186359,0.3879439998800447,0.7846893897163331,0.10530221972261862,False,Hivep2
Mbd2_641,0.10486567810188677,0.04976801047302356,0.05509766762886321,1.0386189911604207,0.10744261613702272,0.5653770270605311,0.9011779824034007,0.04518942750914534,False,Mbd2
Zkscan5_217,-0.2984006131477852,-0.35315979511813395,0.054759181970348736,-0.24204697449271545,-0.5687091077611205,0.2793242964727366,0.6947145516086795,0.1581936042245863,False,Zkscan5
Pou2f2_616,0.24422179461463522,0.1894632775363554,0.054758517078279834,0.35983651472306544,0.2831424900558782,0.5491632514690158,0.9011779824034007,0.04518942750914534,False,Pou2f2
Ets1_284,0.5535702829213024,0.49883142054261065,0.054738862378691744,0.14829155278247722,0.6099448368315121,0.22328928410274773,0.6477757411850252,0.18857532009051017,False,Ets1
Insm1_230,0.2633088976827378,0.20895068184713575,0.05435821583560205,0.32793301327117946,0.3058302296660018,0.29201904840193016,0.6988445893928709,0.15561939288561805,False,Insm1
Gm5294_336,0.3502195931359521,0.2964238498445024,0.053795743291449705,0.2369779137962711,0.40416384738614713,0.3002889697444159,0.7025328151580233,0.15333338514643235,False,Gm5294
Foxl1_360,0.3502195931359521,0.2964238498445024,0.053795743291449705,0.2369779137962711,0.40416384738614713,0.3002889697444159,0.7025328151580233,0.15333338514643235,False,Foxl1
Mycl1_50,0.15959874163072565,0.10593755201699682,0.05366118961372883,0.5775628742645411,0.17985260285579416,0.5834855481520296,0.9024083884809244,0.04459687628843173,False,Mycl1
Mycn_65,0.15959874163072565,0.10593755201699682,0.05366118961372883,0.5775628742645411,0.17985260285579416,0.5834855481520296,0.9024083884809244,0.04459687628843173,False,Mycn
Mycs_76,0.15959874163072565,0.10593755201699682,0.05366118961372883,0.5775628742645411,0.17985260285579416,0.5834855481520296,0.9024083884809244,0.04459687628843173,False,Mycs
Sp110_718,-0.14593903210041198,-0.19905609639027733,0.053117064289865346,-0.447938882819243,-0.27316453638624993,0.3498361518170844,0.7624503582674204,0.11778842717114872,False,Sp110
AC1689771_719,-0.14593903210041198,-0.19905609639027733,0.053117064289865346,-0.447938882819243,-0.27316453638624993,0.3498361518170844,0.7624503582674204,0.11778842717114872,False,AC1689771
E4f1_873,-0.11672936585921104,-0.1692773591242729,0.052547993265061876,-0.537474489808653,-0.22263855106263022,0.25297767391032744,0.66303980917202,0.17846039560018806,False,E4f1
Hoxc6_406,0.3628591612399845,0.3104797060016626,0.05237945523832194,0.22151676382720065,0.4186427223931358,0.5455787627166239,0.9011779824034007,0.04518942750914534,False,Hoxc6
Tbx19_766,-0.18883245615132682,-0.24120668119729088,0.05237422504596406,-0.3524973265316567,-0.34927140519044864,0.2600385601406613,0.6704470548201463,0.173635512677915,False,Tbx19
Foxp1_302,-0.04837237766820021,-0.100536813739037,0.05216443607083679,-1.0712875437485159,-0.11162432905247854,0.33570031295991476,0.7432991487698511,0.12883636455312236,False,Foxp1
Fli1_277,0.5889873966085595,0.537041773867043,0.051945622741516484,0.13145858555547804,0.6443312408788883,0.25046302797281894,0.66303980917202,0.17846039560018806,False,Fli1
Hes5_83,0.24999113235721554,0.198715162408442,0.05127596994877354,0.32523911687940454,0.29201974307477535,0.35795114630758873,0.7738061545178756,0.11136782041146204,False,Hes5
Hoxb3_546,-0.021211873015260105,-0.07195335864151761,0.05074148562625751,-1.8258135035673173,-0.06882016380584619,0.3340464519640469,0.7421384650687389,0.12951505832594712,False,Hoxb3
Erf_288,0.5298464512582723,0.4792486358436974,0.05059781541457492,0.1428141577055859,0.5893296964096936,0.280096885271622,0.6947145516086795,0.1581936042245863,False,Erf
IRC900814_721,0.09327695194208267,0.04311833249123724,0.05015861945084543,1.0705072323548679,0.09517860495204084,0.3706221278091185,0.7846893897163331,0.10530221972261862,False,IRC900814
Hes2_51,0.1399767074222463,0.08984722604658929,0.05012948137565701,0.6230452894236796,0.1569297996794726,0.4455871350820654,0.8153689899219537,0.08864580963867373,False,Hes2
Grhl1_390,0.15572506575487977,0.10590434692498768,0.049820718829892086,0.5428882062749841,0.1773625507735268,0.714799469191468,0.9555170737487284,0.01976154830691744,False,Grhl1
Foxd2_322,-0.03349475432871361,-0.08278248702189804,0.04928773269318443,-1.335273625899663,-0.0864133514791476,0.2958537621095132,0.6988445893928709,0.15561939288561805,False,Foxd2
Foxe3_315,-0.03349475432871361,-0.08278248702189804,0.04928773269318443,-1.335273625899663,-0.0864133514791476,0.2958537621095132,0.6988445893928709,0.15561939288561805,False,Foxe3
Mafb_136,-0.5059898306257571,-0.5550955420913292,0.04910571146557208,-0.13264430236648858,-1.09093411101789,0.29617483630036134,0.6988445893928709,0.15561939288561805,False,Mafb
Wt1_872,0.10993524935124416,0.06162381189767044,0.04831143745357372,0.8082987968493409,0.11873119120404983,0.28806021697693207,0.6988445893928709,0.15561939288561805,False,Wt1
Phox2b_418,0.12550689688808989,0.0774633026810825,0.04804359420700739,0.6763109119829486,0.13944997927639885,0.37313342415621165,0.7846893897163331,0.10530221972261862,False,Phox2b
Zscan10_164,-0.16224549907719865,-0.20996453166478823,0.04771903258758958,-0.3713732942483074,-0.297085436671939,0.40545621083336814,0.7860881371155392,0.10452875762854057,False,Zscan10
Dlx6_477,0.14321228621794527,0.09549925704368277,0.0477130291742625,0.569517801126337,0.16266864971106165,0.5180019124322759,0.8803038280640989,0.055367409579028186,False,Dlx6
E2f6_264,0.11998474472738259,0.07270795233438869,0.0472767923929939,0.7011954721957095,0.1327036344051931,0.4568550957325659,0.8304427628819666,0.08069029532715116,False,E2f6
Hoxd11_532,-0.08999127704297852,-0.13690158514991282,0.046910308106934306,-0.6079625441683896,-0.17372028806506354,0.4331530509145518,0.8059936517017608,0.09366837884224484,False,Hoxd11
Phf21a_15,0.4018704872476419,0.3550188232432908,0.04685166400435109,0.17603131894796645,0.4630413440939942,0.3134422353968985,0.718067666545622,0.14383462842804876,False,Phf21a
Irx4_435,0.13135469372187708,0.0851590625177322,0.04619563120414488,0.6079017026343358,0.1482923162577819,0.30962241306348903,0.7151605439770347,0.1455964539516998,False,Irx4
Mbd1_248,0.11329280510750478,0.06811062261143018,0.0451821824960746,0.7110669652795202,0.12525660599269445,0.4921486644673486,0.8668028355341112,0.06207967666139877,False,Mbd1
Sox13_749,0.14417394259111205,0.0990992241242788,0.04507471846683325,0.52676579459045,0.16560531024576855,0.31578246639698104,0.7215547548241898,0.14173070709893554,False,Sox13
Mzf1_179,-0.1892621860622086,-0.23393327343831177,0.044671087376103175,-0.3046441420653993,-0.34299616417653006,0.47373168957730705,0.8492507118032212,0.07096408045195078,False,Mzf1
Gmeb1_715,-0.01876243637423475,-0.06276110600288497,0.04399866962865022,-1.8137822436091762,-0.06003893882740235,0.2635825979501055,0.6719070849479568,0.17269077945263797,False,Gmeb1
Elf1_285,0.11171834669213417,0.06772897569738047,0.043989370994753696,0.6990136435212713,0.12396233393010975,0.7255863483502432,0.9623566304434804,0.016663957138998497,False,Elf1
Pbx1_554,-0.12545346808277805,-0.1677735954640629,0.04232012738128485,-0.4191745702715086,-0.2287288603469143,0.36950937263722206,0.7846893897163331,0.10530221972261862,False,Pbx1
Gm5294_331,-0.09958968398780303,-0.14180620044430067,0.04221651645649764,-0.5109504538873544,-0.18556924987214957,0.38508660307940146,0.7846893897163331,0.10530221972261862,False,Gm5294
Foxl1_354,-0.09958968398780303,-0.14180620044430067,0.04221651645649764,-0.5109504538873544,-0.18556924987214957,0.38508660307940146,0.7846893897163331,0.10530221972261862,False,Foxl1
Foxa3_831,-0.09958968398780303,-0.14180620044430067,0.04221651645649764,-0.5109504538873544,-0.18556924987214957,0.38508660307940146,0.7846893897163331,0.10530221972261862,False,Foxa3
Esx1_444,0.1964986859202748,0.15444101509034833,0.04205767082992648,0.3397211436948804,0.23323753594177543,0.4021310704668737,0.7846893897163331,0.10530221972261862,False,Esx1
Erg_287,0.5744810896583284,0.5327022291995601,0.04177886045876833,0.10723388045804391,0.6356073606761281,0.34742459858274444,0.762259940174081,0.11789690355214552,False,Erg
Gm4881_296,0.5435800890618427,0.5021673542521661,0.041412734809676666,0.11251070215988772,0.6067963169451451,0.5742199842525071,0.9011779824034007,0.04518942750914534,False,Gm4881
Zfp652_239,0.2489508009285151,0.20801634247109588,0.04093445845741922,0.2539063263400359,0.29687856491562925,0.5249977636650274,0.8904769760626042,0.05037730505894034,False,Zfp652
Pit1_622,0.10501609040041282,0.06408340972554617,0.04093268067486665,0.6884308162391708,0.11709623329872566,0.6155955766757396,0.9075157839101693,0.042145812787191324,False,Pit1
Hoxb6_394,-0.01997033116483618,-0.060802522763192535,0.040832191598356354,-1.6690515866397795,-0.05947453123973644,0.6272487423459643,0.9174683097000672,0.037408927795307044,False,Hoxb6
Nfic_724,0.10022161231104583,0.05944373203598367,0.04077788027506216,0.7269947264881185,0.11080777375163912,0.45696017135886713,0.8304427628819666,0.08069029532715116,False,Nfic
Foxl1_359,0.052096057637675816,0.011983968086266351,0.04011208955140946,1.937795507157822,0.045498906069770605,0.5098271021325929,0.8733817746784327,0.058795874973840485,False,Foxl1
Gm5294_334,0.052096057637675816,0.011983968086266351,0.04011208955140946,1.937795507157822,0.045498906069770605,0.5098271021325929,0.8733817746784327,0.058795874973840485,False,Gm5294
Foxd1_330,0.052096057637675816,0.011983968086266351,0.04011208955140946,1.937795507157822,0.045498906069770605,0.5098271021325929,0.8733817746784327,0.058795874973840485,False,Foxd1
Mga_96,-0.13652694284440428,-0.1758033478412776,0.03927640499687332,-0.3639873055892677,-0.244967415480708,0.49598751303344013,0.86970375048806,0.06062865708096059,False,Mga
Foxg1_299,0.08461588938025157,0.0453603682691935,0.03925552111105807,0.8622521606182275,0.09083734915425486,0.3501047563472849,0.7624503582674204,0.11778842717114872,False,Foxg1
Stat1_757,0.48764234135957923,0.4487638689618445,0.03887847239773473,0.11782138823815337,0.5540515584670227,0.7231121624791381,0.9619682161487177,0.016839277005077573,False,Stat1
Tbx2_760,0.05103930772540262,0.012192497746406447,0.03884680997899617,1.8876998818611628,0.04490591808213525,0.46477334377291113,0.8388769703299116,0.07630172811616322,False,Tbx2
Myc_37,0.4537519227507909,0.415314559894409,0.038437362856381885,0.12546422229043966,0.5205813989435429,0.5742199842525071,0.9011779824034007,0.04518942750914534,False,Myc
Zic2_225,0.11922562330255958,0.08301560093337755,0.03621002236918203,0.5056848867107233,0.13897250430114327,0.5913796427910883,0.9024083884809244,0.04459687628843173,False,Zic2
Bhlhe22_42,-0.05418878942545442,-0.08954336897413233,0.035354579548677906,-0.7319349122971667,-0.10759510749279895,0.598960380091797,0.9027787711104459,0.04441866193143662,False,Bhlhe22
Zfp187_160,-0.02670245810362646,-0.06204636816688352,0.03534391006325706,-1.2513274917322499,-0.06548261243186924,0.7403596723480446,0.9638436868745851,0.01599339289414213,False,Zfp187
Irx2_400,-0.2179665710491698,-0.2533040780610274,0.03533750701185759,-0.21515181553114424,-0.3876669881288256,0.7004625531067459,0.9475582390186348,0.02339408784312973,False,Irx2
Klf4_143,-0.2088193874249138,-0.24367581656667758,0.03485642914176379,-0.22107397009253285,-0.3700561193702661,0.29225773516832476,0.6988445893928709,0.15561939288561805,False,Klf4
Rax_447,0.15781999224347623,0.12299265433767702,0.03482733790579921,0.34989645398375485,0.189547943822619,0.45759091015945097,0.8304427628819666,0.08069029532715116,False,Rax
ENSMUSG00000079994_752,-0.1687822243649801,-0.20347467300905733,0.03469244864407722,-0.2681357418804588,-0.2971269747280141,0.6174292194398987,0.9076209525766511,0.04209548691294156,False,ENSMUSG00000079994
Bbx_730,0.012792968755834773,-0.02184715617286517,0.034640124928699945,,-0.006546044125749521,0.4175221296855327,0.7885535725538327,0.10316879634374755,False,Bbx
Nkx11_468,0.3207058477263668,0.2868276332691869,0.03387821445717987,0.15768116725504241,0.3826857772152773,0.5345525697086603,0.8963410009183239,0.04752673738783573,False,Nkx11
Nkx11_610,0.3207058477263668,0.2868276332691869,0.03387821445717987,0.15768116725504241,0.3826857772152773,0.5345525697086603,0.8963410009183239,0.04752673738783573,False,Nkx11
Nr6a1_689,-0.0891667954971746,-0.12286922348684001,0.03370242798966541,-0.46300374762706964,-0.1616823266404194,0.4210223368004643,0.7900887256553395,0.10232413541989192,False,Nr6a1
Pou6f1_416,0.1689944292003914,0.13550831173382674,0.03348611746656466,0.3100305197549108,0.20445548359118254,0.8002307862195832,0.9638436868745851,0.01599339289414213,False,Pou6f1
Gm5294_339,0.020584971522860974,-0.012815017457081948,0.033399988979942924,,0.005593977883730644,0.48593109538672485,0.8606249520704645,0.06518606658553223,False,Gm5294
Foxl1_363,0.020584971522860974,-0.012815017457081948,0.033399988979942924,,0.005593977883730644,0.48593109538672485,0.8606249520704645,0.06518606658553223,False,Foxl1
Zfp524_212,0.1822146191597567,0.14889138694244533,0.03332323221731137,0.28379333305475973,0.22101461193163605,0.534438308037843,0.8963410009183239,0.04752673738783573,False,Zfp524
Hsf1_626,-0.16262816008474965,-0.19544780034429846,0.03281964025954881,-0.2635502509539022,-0.2846126148265383,0.4840849931273171,0.8606249520704645,0.06518606658553223,False,Hsf1
Maz_807,-0.03245130324765291,-0.06508584917331947,0.03263454592566656,-1.0263512625554723,-0.07213171979909137,0.5737467110128095,0.9011779824034007,0.04518942750914534,False,Maz
Mnx1_402,0.28120932798540693,0.248820958253746,0.032388369731660926,0.1725558933926119,0.339154655095676,0.9037863284347617,0.9888439614662711,0.00487223420730631,False,Mnx1
Sp5_238,0.16913662714080477,0.1370853204020301,0.03205130673877468,0.2947820843349354,0.20553136260415442,0.5044889094770781,0.8733817746784327,0.058795874973840485,False,Sp5
Sp6_191,0.16913662714080477,0.1370853204020301,0.03205130673877468,0.2947820843349354,0.20553136260415442,0.5044889094770781,0.8733817746784327,0.058795874973840485,False,Sp6
Rfx5_704,0.18061612176542238,0.1488434713875958,0.03177265037782659,0.27164231393181176,0.21999530564991332,0.7460069738342413,0.9638436868745851,0.01599339289414213,False,Rfx5
Pbx3_513,0.649278180301008,0.6188756787280342,0.03040250157297386,0.06781554907040206,0.7084759046687533,0.398434158176425,0.7846893897163331,0.10530221972261862,False,Pbx3
Pou3f1_620,0.18830251633772582,0.15823822761354636,0.03006428872417946,0.24412332405524068,0.23053551069054154,0.41702350373569763,0.7885535725538327,0.10316879634374755,False,Pou3f1
Arid5b_8,-0.16064609633989327,-0.190623477639897,0.02997738130000374,-0.2449697579916438,-0.2786444683176932,0.6159621137707015,0.9075157839101693,0.042145812787191324,False,Arid5b
Tcfap2b_2,-0.010495020723438381,-0.03987393531204744,0.029378914588609063,-2.07068899186642,-0.03679887161792201,0.5517141106156764,0.9011779824034007,0.04518942750914534,False,Tcfap2b
Mafk_102,-0.1018085857790542,-0.13048979959560147,0.02868121381654727,-0.35691090303445305,-0.17812522947334655,0.7114320122863141,0.9555170737487284,0.01976154830691744,False,Mafk
Tbx3_765,0.09983517505323602,0.07186535683898695,0.02796981821424907,0.45587036898174993,0.11882517545308115,0.504378011386923,0.8733817746784327,0.058795874973840485,False,Tbx3
Bsx_559,0.14952996919814826,0.12169435563013928,0.027835613568008982,0.28785734181786693,0.1834702055315887,0.47512653403704774,0.8500235355388968,0.0705690493290423,False,Bsx
NP_593,0.053919293461230824,0.026169681604747582,0.027749611856483242,0.9757058282073504,0.056645240453411266,0.6163287466691513,0.9075157839101693,0.042145812787191324,False,NP
Zfp263_877,-0.13872869415898556,-0.16518413565544365,0.026455441496458093,-0.24970092231014368,-0.23778968106429377,0.6492085651852271,0.9252892805661775,0.033722469085021696,False,Zfp263
Zfp263_163,-0.13872869415898556,-0.16518413565544365,0.026455441496458093,-0.24970092231014368,-0.23778968106429377,0.6492085651852271,0.9252892805661775,0.033722469085021696,False,Zfp263
Foxd4_833,0.06847488754335021,0.04202297237422049,0.026451915169129724,0.6681536565892343,0.07758336637786983,0.5138500599019855,0.8749338857790564,0.05802476312186013,False,Foxd4
Plag1_144,0.20727250904863542,0.18086308749852462,0.026409421550110806,0.19102474659565055,0.2558847540701968,0.8021102790997113,0.9638436868745851,0.01599339289414213,False,Plag1
Dux_392,0.3824124156345434,0.35613293908852867,0.026279476546014757,0.10020417354764995,0.4534097739184735,0.3804472763681286,0.7846893897163331,0.10530221972261862,False,Dux
Hes7_40,0.13857718126426,0.11253495649440753,0.026042224769852462,0.290220662186441,0.17063792554318336,0.7556254217156865,0.9638436868745851,0.01599339289414213,False,Hes7
Pdx1_472,0.05529513274436757,0.02952159714160079,0.02577353560276678,0.8489004954964553,0.05992056616118294,0.5815792490631564,0.9024083884809244,0.04459687628843173,False,Pdx1
