,vals,grp
825,0.42499934648191945,intra_lin
826,0.4297179642978999,intra_lin
827,0.4175943661816925,intra_lin
828,0.4638804117185489,intra_lin
829,0.43931900547311437,intra_lin
830,0.45022683006645203,intra_lin
831,0.3704502976125498,intra_lin
832,0.4177520736342194,intra_lin
833,0.4557415425849233,intra_lin
834,0.46324272402642513,intra_lin
835,0.44040863233639954,intra_lin
836,0.44037458824330233,intra_lin
837,0.4294495848099635,intra_lin
838,0.46012930896185245,intra_lin
839,0.4439803792994129,intra_lin
840,0.45460471441702877,intra_lin
