,Neutro,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Foxl1_355,0.5502885050119546,0.42470864348199727,0.12557986152995732,0.4039119167950124,0.572888285611974,0.4809595734581723,0.7856600922802192,0.10476530634684766,False,Foxl1
Gm5889_580,0.5477922156645351,0.4227243685289971,0.12506784713553798,0.4042432828701192,0.570713843028567,0.4965274740124337,0.793364550867693,0.10052720858394043,False,Gm5889
Obox3_569,0.5477922156645351,0.4227243685289971,0.12506784713553798,0.4042432828701192,0.570713843028567,0.4965274740124337,0.793364550867693,0.10052720858394043,False,Obox3
Klf5_145,0.039171291802107544,-0.08557613825832454,0.12474743006043208,,-0.033868473578745055,0.15674428303183058,0.4482566673577309,0.34847324203318214,False,Klf5
Klf4_143,-0.0740060297361786,-0.19796273401487732,0.12395670427869872,-1.7142856338261596,-0.2108707038098751,0.1759467906002492,0.4760278199675454,0.3223676655456085,False,Klf4
Usf1_46,-0.03463366424608929,-0.15740370936971254,0.12277004512362324,-2.9330655836443102,-0.1456351448616498,0.22897143647512763,0.5625426378024028,0.2498445547089973,False,Usf1
Arntl_89,-0.041241248216141446,-0.16385199948402282,0.12261075126788137,-2.58602179678284,-0.156091103856404,0.35950731368680233,0.6900955313700478,0.16109078480616382,False,Arntl
Phf21a_15,0.4917205487244525,0.37052505814547826,0.12119549057897422,0.4418177690741519,0.5171474738151729,0.24274921286576157,0.5802298258742593,0.23639995068040315,False,Phf21a
Tbx21_762,-0.04613861141380023,-0.16604559352005283,0.11990698210625259,-2.3646003401681366,-0.16180190175324582,0.30436716786558893,0.6346379244856961,0.1974739790324222,False,Tbx21
Tcfap2c_3,0.09493154393678101,-0.02451942828120708,0.11945097221798809,,0.049917964843111944,0.3912167544916353,0.7129197881438477,0.1469593306336071,False,Tcfap2c
Nfatc3_702,0.07667631853953961,-0.039102726367477914,0.11577904490701753,,0.026852166899219054,0.33603822478227985,0.660926179706057,0.17984704510839444,False,Nfatc3
Nfatc4_857,0.07667631853953961,-0.039102726367477914,0.11577904490701753,,0.026852166899219054,0.33603822478227985,0.660926179706057,0.17984704510839444,False,Nfatc4
Snai1_197,0.15514098855041072,0.03938665029234837,0.11575433825806236,2.0334238803174918,0.13391044024553292,0.442308491080616,0.7649335081041242,0.11637631428233548,False,Snai1
Snai3_147,0.15514098855041072,0.03938665029234837,0.11575433825806236,2.0334238803174918,0.13391044024553292,0.442308491080616,0.7649335081041242,0.11637631428233548,False,Snai3
Ebf1_90,-0.0778865395755174,-0.19344317580472103,0.11555663622920363,-1.5897988434288122,-0.21033727509443398,0.4487788783655928,0.7746046393707492,0.11091990620472299,False,Ebf1
Pit1_623,0.25618662653853724,0.14196124639271077,0.11422538014582648,0.9098005699593305,0.26192061995613314,0.33487182644553604,0.660926179706057,0.17984704510839444,False,Pit1
Sox11_747,0.05427659689283975,-0.056961155111562495,0.11123775200440225,,-0.0019378002400968026,0.5320060713719383,0.80250851207692,0.09555035240791224,False,Sox11
Elk1_274,0.4562988551450358,0.34642083160160003,0.10987802354343579,0.43362313179231776,0.48682746083021583,0.37976204556980975,0.7084370844221508,0.14969871295576304,False,Elk1
Gm98_652,0.08835796902512613,-0.020678160678778975,0.10903612970390511,,0.04801279364321976,0.33720723454390666,0.660926179706057,0.17984704510839444,False,Gm98
Sp4_167,0.36615367562838813,0.2571466525282858,0.10900702310010235,0.5538978694803982,0.3913829837901698,0.3010954101304535,0.6293036770972985,0.20113973061005358,False,Sp4
Hes1_39,0.16103470827842192,0.05272290476801468,0.10831180351040724,1.6797773435879109,0.14649726837095772,0.37599010234228103,0.7055814260976423,0.15145286020258772,False,Hes1
Hsfy2_628,0.17077757724243736,0.06281156793445845,0.10796600930797891,1.5136955143606239,0.15936383545071361,0.45764544677005137,0.7807413618011322,0.10749281214785077,False,Hsfy2
Foxd4_833,0.19487265485753938,0.08718156042749466,0.10769109443004472,1.2297783782031482,0.1903330664704825,0.46803373309044394,0.7856600922802192,0.10476530634684766,False,Foxd4
Hes7_40,0.24234898744905148,0.13498503726122704,0.10736395018782444,0.9056979448852432,0.24934462180678751,0.393790448836005,0.7131892728405675,0.1467951977193193,False,Hes7
Vax1_413,0.1907325717263215,0.08466234367603495,0.10607022805028654,1.2422754343186178,0.18611695983779725,0.9102318434745824,0.9832530870844924,0.007334681377248929,False,Vax1
Mitf_62,-0.17477474914296273,-0.28083159514698824,0.10605684600402551,-0.7969193150592053,-0.37295946711267425,0.36358484440048044,0.6956221968790104,0.15762656837682215,False,Mitf
Zbtb12_210,0.118402707889538,0.013004731168508817,0.10539797672102919,3.144553116485931,0.09180640453409712,0.366045193501112,0.6967775369267093,0.15690585878401533,False,Zbtb12
E2f7_260,0.563266346878659,0.4585904836671931,0.10467586321146582,0.3264663947856123,0.5954353101538389,0.4125334936246592,0.735847392928803,0.1332122444681575,False,E2f7
Otx1_411,0.5181115144411156,0.41475406235429335,0.10335745208682223,0.353306799544424,0.5523109489895667,0.6273451661770053,0.8460526553029337,0.07260260717860796,False,Otx1
Otx2_437,0.5181115144411156,0.41475406235429335,0.10335745208682223,0.353306799544424,0.5523109489895667,0.6273451661770053,0.8460526553029337,0.07260260717860796,False,Otx2
Foxm1_880,0.27316591391381484,0.17145522751143696,0.10171068640237788,0.7287558820293386,0.2896108988224592,0.2663205336564305,0.5931462157639434,0.2268382360251742,False,Foxm1
Bbx_730,0.13260737355047622,0.031040499331691257,0.10156687421878496,2.1524591153246444,0.11346572403389382,0.2960527345932561,0.6231945391676655,0.20537636088706482,False,Bbx
Stat5a_755,0.2947332934403902,0.19533712414231427,0.0993961692980759,0.6470331915773468,0.31618654135395086,0.6935587273882055,0.8859963212323209,0.0525680813542812,False,Stat5a
Mlxip_70,0.03761083027496317,-0.06160207037899576,0.09921290065395894,,-0.01741065741422198,0.4675587221279681,0.7856600922802192,0.10476530634684766,False,Mlxip
Tcfap2e_4,-0.00901499768397065,-0.1069264259208048,0.09791142823683414,,-0.0861561801866753,0.3933607893439528,0.7131892728405675,0.1467951977193193,False,Tcfap2e
Id1_74,0.05721465541080484,-0.04052139284751962,0.09773604825832446,,0.011991667871935936,0.47471187881561494,0.7856600922802192,0.10476530634684766,False,Id1
Id2_33,0.05721465541080484,-0.04052139284751962,0.09773604825832446,,0.011991667871935936,0.47471187881561494,0.7856600922802192,0.10476530634684766,False,Id2
Foxl1_358,0.7970436137975627,0.6994137228136773,0.09762989098388541,0.21002198366890712,0.8058939016887492,0.5412004536891661,0.80250851207692,0.09555035240791224,False,Foxl1
Gm5294_337,0.7970436137975627,0.6994137228136773,0.09762989098388541,0.21002198366890712,0.8058939016887492,0.5412004536891661,0.80250851207692,0.09555035240791224,False,Gm5294
Zscan20_226,0.16029387292360817,0.06380238753166807,0.0964914853919401,1.4076730452668975,0.15321923027190812,0.5655760748440273,0.8139465506605874,0.08940411294287032,False,Zscan20
Zfp384_811,0.2568796701666564,0.16236527609479656,0.09451439407185985,0.7222674767585664,0.27455684822079124,0.27169055688053645,0.5931462157639434,0.2268382360251742,False,Zfp384
Tbx3_765,0.16248724372388784,0.06906441654131486,0.09342282718257298,1.3146983363459503,0.15804720526587376,0.5661003823448653,0.8139465506605874,0.08940411294287032,False,Tbx3
Sox6_742,0.10788142730849788,0.014677667721000492,0.0932037595874974,2.8728668510288933,0.08580472099582265,0.38313434157524484,0.7084370844221508,0.14969871295576304,False,Sox6
Pit1_624,0.038718150718367504,-0.05299426417764985,0.09171241489601736,,-0.010334968882007158,0.6017492645223127,0.8313283793758385,0.08022739356769276,False,Pit1
Zbtb3_235,0.14314309410417517,0.051542418915047204,0.09160067518912796,1.5559453452962546,0.13401422390045512,0.4872517805864851,0.7856600922802192,0.10476530634684766,False,Zbtb3
Pax4_475,0.1409577518182168,0.052312284169979746,0.08864546764823705,1.5151821055235375,0.13308344794286886,0.7010105515532432,0.8912465384401604,0.05000214391624245,False,Pax4
Bhlhe41_56,0.017204895104644957,-0.07104753185079797,0.08825242695544293,,-0.039371631090038536,0.3165648896950817,0.6448273272772795,0.19055656575283503,False,Bhlhe41
Creb1_109,0.040911139499354175,-0.04672808290929732,0.08763922240865149,,-0.004202151591385252,0.38313434157524484,0.7084370844221508,0.14969871295576304,False,Creb1
Sp1_142,0.26192282959506513,0.17450668435806077,0.08741614523700436,0.6460351269636432,0.28476848588290243,0.34546337834135243,0.6681989028444579,0.1750942417912561,False,Sp1
Cphx_577,0.5033520495715705,0.41613029943159663,0.08722175013997391,0.30799028110246013,0.5457125887181403,0.38144590645512144,0.7084370844221508,0.14969871295576304,False,Cphx
Ahr_28,0.06505728486450657,-0.020859209151890223,0.0859164940163968,,0.0315349952007544,0.38313434157524484,0.7084370844221508,0.14969871295576304,False,Ahr
Ahrr_36,0.06505728486450657,-0.020859209151890223,0.0859164940163968,,0.0315349952007544,0.38313434157524484,0.7084370844221508,0.14969871295576304,False,Ahrr
Hoxb8_560,0.20379380608812594,0.11862182276504467,0.08517198332308128,0.8543633526921274,0.21562618582380894,0.736935968937599,0.8988377381513466,0.046318701799390474,False,Hoxb8
NP_592,0.20379380608812594,0.11862182276504467,0.08517198332308128,0.8543633526921274,0.21562618582380894,0.736935968937599,0.8988377381513466,0.046318701799390474,False,NP
Stat5b_756,0.30623521947620197,0.2212239140747039,0.08501130540149807,0.5219269927718245,0.3376877654022411,0.8002676552993273,0.9271572107954602,0.032846619693537714,False,Stat5b
Evx1_410,0.01589515750693899,-0.06839700746857634,0.08429216497551534,,-0.03837804215297735,0.8759228253364261,0.9662632499771864,0.014904537728186975,False,Evx1
Rora_682,-0.29837764331995803,-0.38229533934643706,0.08391769602647903,-0.42076241276009263,-0.6001977949173108,0.5193687030287426,0.80250851207692,0.09555035240791224,False,Rora
Sp100_714,0.18174384032832666,0.09814610384575032,0.08359773648257635,0.9689648856397838,0.18896418367664242,0.4345238220681892,0.7597068435308774,0.11935396140101956,False,Sp100
Hoxa5_510,0.1856295877060965,0.1021539753255714,0.0834756123805251,0.940670998722115,0.19395057164828675,0.7131088344030863,0.893411920374321,0.04894825723886919,False,Hoxa5
Pou5f1_618,-0.0017656320116386293,-0.08468489651983659,0.08291926450819796,,-0.06374880015915384,0.34230310755143156,0.6664709511266284,0.17621877504283445,False,Pou5f1
ENSMUSG00000044690_289,0.4342046428479976,0.35216981122182445,0.08203483162617314,0.3406357218140539,0.47838915123719855,0.54325437575043,0.80250851207692,0.09555035240791224,False,ENSMUSG00000044690
Etv5_276,0.4342046428479976,0.35216981122182445,0.08203483162617314,0.3406357218140539,0.47838915123719855,0.54325437575043,0.80250851207692,0.09555035240791224,False,Etv5
Elk3_272,0.42363968756809545,0.342840641793255,0.08079904577484043,0.34475531993420894,0.4680516657530047,0.500953863252636,0.7967869735786635,0.09865777467114219,False,Elk3
Foxl1_378,0.14448513527840978,0.06432867605383111,0.08015645922457867,1.259241422482776,0.14327181399037495,0.5504735258577512,0.80250851207692,0.09555035240791224,False,Foxl1
Gm5294_352,0.14448513527840978,0.06432867605383111,0.08015645922457867,1.259241422482776,0.14327181399037495,0.5504735258577512,0.80250851207692,0.09555035240791224,False,Gm5294
Zfp711_168,0.2331397917068171,0.153271200421078,0.07986859128573909,0.6722039643732752,0.2548425280471947,0.5173611992745715,0.80250851207692,0.09555035240791224,False,Zfp711
Zbtb4_151,0.07974581629023819,0.001604301773162905,0.07814151451707528,4.705352889074608,0.05751967103534053,0.45717634727476053,0.7807413618011322,0.10749281214785077,False,Zbtb4
Usf2_95,-0.09744419011504268,-0.17496292781198258,0.0775187376969399,-1.0565276283565554,-0.21123672243780578,0.46187947963157394,0.7856600922802192,0.10476530634684766,False,Usf2
Dmrta2_879,0.134431002710548,0.05711717395120882,0.07731382875933918,1.3309176180580407,0.1319503938828933,0.37099696616071787,0.6976957871082157,0.15633389941039144,False,Dmrta2
Bhlha15_87,-0.15644745856339695,-0.23373731146863144,0.07728985290523449,-0.7049570597925506,-0.3131048906080696,0.6131276513451686,0.8393484206318415,0.07605772242883599,False,Bhlha15
Foxp4_300,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxp4
Foxp2_301,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxp2
Foxj2_298,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxj2
Foxk1_324,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxk1
Foxk2_310,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxk2
Foxp3_311,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxp3
Foxo3_319,0.14930291279527105,0.07225318898227098,0.07704972381300007,1.1395475611364188,0.1515705747191799,0.48676619167597646,0.7856600922802192,0.10476530634684766,False,Foxo3
Arnt_25,-0.025193653996905454,-0.10191458462376785,0.07672093062686239,-3.195316653381123,-0.09473247459601672,0.620218666042059,0.8441925527050526,0.07355848342227282,False,Arnt
Zfp161_209,0.20539311045612801,0.13027873164713857,0.07511437880898944,0.7318146949087718,0.22383759227149827,0.4771095502481786,0.7856600922802192,0.10476530634684766,False,Zfp161
E4f1_873,-0.006920383836379771,-0.08150460430919897,0.0745842204728192,,-0.06523818611723921,0.37808276266027474,0.7080021160644635,0.14996544429646472,False,E4f1
Glis1_185,0.1373729698630635,0.06283507524029322,0.07453789462277027,1.2259816951663316,0.1376399471353934,0.4286246071868045,0.7545846378019193,0.1222920406215975,False,Glis1
Obox6_527,0.4504669787808822,0.3767991159067044,0.07366786287417781,0.2950302613918929,0.4994076721397673,0.5422269297332181,0.80250851207692,0.09555035240791224,False,Obox6
ENSMUSG00000040953_524,0.4504669787808822,0.3767991159067044,0.07366786287417781,0.2950302613918929,0.4994076721397673,0.5422269297332181,0.80250851207692,0.09555035240791224,False,ENSMUSG00000040953
Hoxb9_428,0.3730665261591615,0.2996276951018026,0.07343883105735893,0.3608771829855337,0.41829479055336916,0.8594598775940616,0.9611943516771385,0.0171887899308281,False,Hoxb9
NP_591,0.3730665261591615,0.2996276951018026,0.07343883105735893,0.3608771829855337,0.41829479055336916,0.8594598775940616,0.9611943516771385,0.0171887899308281,False,NP
E2f4_257,0.3197060806238096,0.24744286093389384,0.07226321968991578,0.4211032808778352,0.36016700102168986,0.5299736735850478,0.80250851207692,0.09555035240791224,False,E2f4
Rax_447,0.16144974075164986,0.09167408049051905,0.06977566026113081,0.9076834716271724,0.17192659958462922,0.6674320429637333,0.8747029151471214,0.05813942608672309,False,Rax
NP_597,0.15151793579742204,0.08229775815260391,0.06922017764481812,0.975909598185136,0.15951015789229397,0.40200785890650637,0.7236141460317115,0.14049295164712955,False,NP
Zfp3_200,0.05223584777305301,-0.01675408962928261,0.06898993740233562,,0.025370292195954994,0.7746323686278729,0.9144590214908241,0.03883575124733172,False,Zfp3
Foxo4_313,0.03513471760530579,-0.033825078108877735,0.06895979571418352,,0.0009443960325730545,0.42008701463185216,0.7425185308723319,0.1292927032832437,False,Foxo4
IRC900814_721,0.1236684891892602,0.05483015761620748,0.06883833157305272,1.2794607946221213,0.12333421711002472,0.49114589185783253,0.7876194120338332,0.10368358857850556,False,IRC900814
Tcfe3_17,-0.16917355914534385,-0.23761791100551133,0.06844435186016748,-0.6052252827971539,-0.3280648911467759,0.6810155298045887,0.8794373313142712,0.055795102919546195,False,Tcfe3
NP_587,0.11131736815692386,0.045190404926217856,0.066126963230706,1.4123064140838846,0.10869691624319505,0.5598241420706416,0.8107797919643774,0.09109708428555384,False,NP
Zfp110_219,-0.25592336088353856,-0.32151517969607263,0.06559181881253406,-0.4030392323266822,-0.49150901686313525,0.5556588142873156,0.8060708457260071,0.09362678628953351,False,Zfp110
Zfp369_158,-0.25592336088353856,-0.32151517969607263,0.06559181881253406,-0.4030392323266822,-0.49150901686313525,0.5556588142873156,0.8060708457260071,0.09362678628953351,False,Zfp369
Srf_639,0.05086545540295022,-0.014326518285558528,0.06519197368850875,,0.026119397866571102,0.3912167544916353,0.7129197881438477,0.1469593306336071,False,Srf
Zfp281_193,0.13277844702147004,0.06769968163610082,0.06507876538536922,1.0772217414232954,0.13781703233956136,0.47041279295366967,0.7856600922802192,0.10476530634684766,False,Zfp281
Neurog3_75,0.015185958659085985,-0.049538594590407,0.06472455324949299,,-0.024995473713671987,0.5819370724893708,0.8193576148117887,0.08652650575932061,False,Neurog3
Neurog2_49,0.015185958659085985,-0.049538594590407,0.06472455324949299,,-0.024995473713671987,0.5819370724893708,0.8193576148117887,0.08652650575932061,False,Neurog2
Klf15_806,0.20645413105257668,0.1422052639872724,0.06424886706530428,0.6142232424560339,0.231837507425861,0.4642411378243505,0.7856600922802192,0.10476530634684766,False,Klf15
E2f3_258,0.2795646325056721,0.21568001654629382,0.06388461595937828,0.4328726295809864,0.3191812731459348,0.6213127546090262,0.8441925527050526,0.07355848342227282,False,E2f3
E2f1_261,0.3106396373073618,0.24828872376642608,0.06235091354093575,0.37651501630741463,0.35553975872152194,0.31768946300121037,0.6456269731960083,0.19001833382272654,False,E2f1
Scrt1_205,0.3751764464651019,0.3137998774803773,0.0613765689847246,0.30247255467695827,0.427057052541831,0.7805732995115012,0.9167318910374754,0.037757660260378585,False,Scrt1
Hnf4a_665,0.23155699261081056,0.17039706619631148,0.06115992641449908,0.512000333924493,0.2642085574694504,0.6952757822779103,0.8861752022675099,0.052480406943837946,False,Hnf4a
Zfp784_199,0.28090854784105,0.22015568936564162,0.0607528584754084,0.4100935901449665,0.3225421121008094,0.554100726616233,0.8060708457260071,0.09362678628953351,False,Zfp784
Irx1_565,0.17000120585661296,0.11025762014323276,0.059743585713380204,0.7151402989263951,0.18919759008888593,0.5422269297332181,0.80250851207692,0.09555035240791224,False,Irx1
Tfdp2_255,0.3395233959076083,0.2811859620876599,0.05833743381994844,0.3212214454655681,0.389957364719713,0.5708296173494364,0.8159995502466821,0.08831008061554815,False,Tfdp2
Tfdp1_256,0.3395233959076083,0.2811859620876599,0.05833743381994844,0.3212214454655681,0.389957364719713,0.5708296173494364,0.8159995502466821,0.08831008061554815,False,Tfdp1
Foxq1_309,0.25046906447436346,0.19239304890961065,0.05807601556475281,0.44568009265375347,0.2885724334163584,0.9700209303603908,0.9861166383776966,0.006071713448322068,False,Foxq1
Pdx1_472,0.018307291189579817,-0.03968227077334698,0.0579895619629268,,-0.015501774398195787,0.7557114698301874,0.9068537637962248,0.04246274016895623,False,Pdx1
Tbx2_760,0.0802432024647258,0.02269264737254295,0.05755055509218285,1.936674202255983,0.07240484125693039,0.5761062855968637,0.8169224178399258,0.08781918594479371,False,Tbx2
Foxa1_306,0.12198751913633821,0.06528033937484368,0.05670717976149453,1.0182453300858927,0.12912990739225494,0.5824685084886525,0.8193576148117887,0.08652650575932061,False,Foxa1
Barhl1_457,0.43336017627149975,0.37704825046936985,0.0563119258021299,0.2399764360920005,0.49077980746250244,0.4771095502481786,0.7856600922802192,0.10476530634684766,False,Barhl1
Sp2_150,0.2675225989863455,0.21137018769229726,0.05615241129404824,0.40135555603418155,0.30969587551019384,0.5499563100910722,0.80250851207692,0.09555035240791224,False,Sp2
Srebf2_38,-0.002045433698430897,-0.05678047482558496,0.05473504112715406,,-0.043070490064745004,0.5044110131093609,0.7967869735786635,0.09865777467114219,False,Srebf2
Tcfcp2l1_391,0.19750759225585832,0.14289719960568525,0.05461039265017306,0.5476272829721203,0.22675807711865312,0.7433729983672477,0.9006249787910886,0.04545601206918133,False,Tcfcp2l1
Ubp1_836,0.19750759225585832,0.14289719960568525,0.05461039265017306,0.5476272829721203,0.22675807711865312,0.7433729983672477,0.9006249787910886,0.04545601206918133,False,Ubp1
Tead4_868,-0.0982499957445926,-0.1519281415610031,0.05367814581641049,-0.836423564328878,-0.19279194130726696,0.5787532243862132,0.818045422930513,0.08722258094923553,False,Tead4
Sox10_735,0.06360768933199015,0.01029342331485835,0.0533142660171318,2.663614444342462,0.05234710548421968,0.5974398322332213,0.8313283793758385,0.08022739356769276,False,Sox10
Mlxipl_779,-0.08850725622623408,-0.14162391273149577,0.05311665650526169,-0.9116361680940426,-0.17635755710248702,0.73985963480485,0.8988377381513466,0.046318701799390474,False,Mlxipl
Egr3_183,-0.20223163558417034,-0.2551484215995942,0.05291678601542388,-0.42966588183129534,-0.3746173328756778,0.6006705925648571,0.8313283793758385,0.08022739356769276,False,Egr3
Eomes_768,0.05067403873354752,-0.001933920015373908,0.05260795874892143,9.941117080879145,0.03473699107669659,0.6389307633409833,0.8499802915033896,0.0705911441569495,False,Eomes
Npas4_80,-0.012918203594592254,-0.06362886088835217,0.05071065729375991,,-0.0563014708733221,0.5926085621874604,0.828337166163772,0.08179285210513029,False,Npas4
Spdef_279,0.3471772817955711,0.29681623698809395,0.05036104480747716,0.2745894192529878,0.4027186403743014,0.9953629961657184,0.9953629961657184,0.0020185087193368445,False,Spdef
Barx1_432,0.17621561491419116,0.12626023330729702,0.04995538160689414,0.57072712740853,0.2031860232726008,0.8460903132047376,0.9594780092775479,0.01796497461153079,False,Barx1
Barx2_488,0.2462302130534038,0.19670229858423652,0.049527914469167295,0.3907630164746989,0.28861400831635065,0.5629580423604306,0.8139465506605874,0.08940411294287032,False,Barx2
Pit1_621,0.37687232730763054,0.327426870219973,0.04944545708765752,0.2477933892601182,0.43525477695663856,0.6147608613698068,0.8393484206318415,0.07605772242883599,False,Pit1
Foxl1_364,0.12637432319769196,0.07723125747539715,0.04914306572229481,0.8280709024085011,0.13986602167292722,0.9786722027666774,0.9861166383776966,0.006071713448322068,False,Foxl1
Gm5294_338,0.12637432319769196,0.07723125747539715,0.04914306572229481,0.8280709024085011,0.13986602167292722,0.9786722027666774,0.9861166383776966,0.006071713448322068,False,Gm5294
Lef1_734,0.12020033060936111,0.07116215918026136,0.04903817142909975,0.8782869195652314,0.1318281511313824,0.5745208697252213,0.8167364202586936,0.08791807773497864,False,Lef1
E2f5_262,0.36408309060258554,0.3151940975013788,0.04888899310120676,0.25442722376183946,0.42184384479219594,0.4567075179649295,0.7807413618011322,0.10749281214785077,False,E2f5
Tbx19_766,-0.1454756487385281,-0.19426359058995335,0.04878794185142524,-0.5514285485465966,-0.268590150847523,0.6433678108225342,0.8533088859330454,0.06889373181773661,False,Tbx19
Foxl1_368,0.31357833617200115,0.2650137204590252,0.048564615712975934,0.29618384571485035,0.3665835511700018,0.6389307633409833,0.8499802915033896,0.0705911441569495,False,Foxl1
Nfat5_696,-0.0004748463075606525,-0.04852139304600675,0.0480465467384461,,-0.035783441191589715,0.5427405315921274,0.80250851207692,0.09555035240791224,False,Nfat5
Mtf1_175,0.250023227078714,0.2022858275041768,0.04773739957453718,0.3716361116498199,0.29414080750227894,0.9022499167562591,0.9813632557431163,0.008170206928518253,False,Mtf1
Zfp105_218,0.7833175566109003,0.7359573705562645,0.04736018605463577,0.1121338473046484,0.8152782224045957,0.607155678296958,0.8367364191529953,0.07741132783158779,False,Zfp105
Meis3_525,-0.03933781984024248,-0.08551730090763633,0.04617948106739385,-1.737143225265669,-0.09299793318948955,0.5692511166447527,0.8159995502466821,0.08831008061554815,False,Meis3
Rfx8_711,0.2086390511210918,0.16301821959210483,0.045620831528986966,0.4339315783715514,0.24589554042034398,0.5058964911610562,0.7967869735786635,0.09865777467114219,False,Rfx8
Rfx2_707,0.2086390511210918,0.16301821959210483,0.045620831528986966,0.4339315783715514,0.24589554042034398,0.5058964911610562,0.7967869735786635,0.09865777467114219,False,Rfx2
Lmx1a_456,0.36371789188090536,0.3192043592121431,0.04451353266876229,0.23490852540305046,0.4238052470741156,0.7710741089864168,0.9144590214908241,0.03883575124733172,False,Lmx1a
Foxl2_832,0.08560854458856941,0.04115664421090872,0.04445190037766069,1.2108190781762598,0.08866075748534843,0.7061864621884038,0.8912465384401604,0.05000214391624245,False,Foxl2
Foxn2_830,0.08560854458856941,0.04115664421090872,0.04445190037766069,1.2108190781762598,0.08866075748534843,0.7061864621884038,0.8912465384401604,0.05000214391624245,False,Foxn2
Foxj3_303,0.08560854458856941,0.04115664421090872,0.04445190037766069,1.2108190781762598,0.08866075748534843,0.7061864621884038,0.8912465384401604,0.05000214391624245,False,Foxj3
ENSMUSG00000090020_834,0.08560854458856941,0.04115664421090872,0.04445190037766069,1.2108190781762598,0.08866075748534843,0.7061864621884038,0.8912465384401604,0.05000214391624245,False,ENSMUSG00000090020
Zkscan4_216,0.1585614064949116,0.11419227081134452,0.04436913568356708,0.5729824690720311,0.1844413322923307,0.6334025914546932,0.8484793091794385,0.07135874382215594,False,Zkscan4
Zkscan3_156,0.1585614064949116,0.11419227081134452,0.04436913568356708,0.5729824690720311,0.1844413322923307,0.6334025914546932,0.8484793091794385,0.07135874382215594,False,Zkscan3
Foxl1_376,-0.4278478564200749,-0.47194430109760427,0.04409644467752938,-0.18438564927512296,-0.8622239080738839,0.8116655903426813,0.9316243842219374,0.030759152818290898,False,Foxl1
Gm5294_350,-0.4278478564200749,-0.47194430109760427,0.04409644467752938,-0.18438564927512296,-0.8622239080738839,0.8116655903426813,0.9316243842219374,0.030759152818290898,False,Gm5294
Pknox1_414,0.12367123327198742,0.08038876100621209,0.043282472265775335,0.7436986612137897,0.14016349444883525,0.6889876213059878,0.8852845745962974,0.05291710296220656,False,Pknox1
Nfatc1_703,0.0014821099411333313,-0.04119075629672007,0.0426728662378534,,-0.028931905241294426,0.5406875798908601,0.80250851207692,0.09555035240791224,False,Nfatc1
Nfe2l2_101,-0.8993221219340439,-0.9396718573142091,0.040349735380165175,-0.08334632872472786,-3.634813456570581,0.9613731843748148,0.9861166383776966,0.006071713448322068,False,Nfe2l2
Myf6_63,0.3324496983154907,0.2925381574628448,0.03991154085264592,0.23538064112261153,0.3923107483220368,0.6696885531491182,0.8763580176224366,0.0573184357115488,False,Myf6
Vax2_497,0.17059589403272024,0.13083012385135354,0.039765770181366705,0.47701935015900043,0.20252806613456348,0.5406875798908601,0.80250851207692,0.09555035240791224,False,Vax2
Isl1_529,0.3488339040578662,0.31034200720273186,0.03849189685513432,0.21731826507647606,0.410979218304573,0.9317644822488806,0.9832530870844924,0.007334681377248929,False,Isl1
Isl2_489,0.3488339040578662,0.31034200720273186,0.03849189685513432,0.21731826507647606,0.410979218304573,0.9317644822488806,0.9832530870844924,0.007334681377248929,False,Isl2
Msx1_543,0.3488339040578662,0.31034200720273186,0.03849189685513432,0.21731826507647606,0.410979218304573,0.9317644822488806,0.9832530870844924,0.007334681377248929,False,Msx1
Emx1_491,0.09299377793561546,0.05622809876108733,0.03676567917452813,0.8815868953670459,0.10381442826897141,0.7948832829356517,0.9268352749884513,0.03299744548920664,False,Emx1
Osr2_161,0.08358246364656778,0.046887244379010526,0.036695219267557255,1.0013817529653442,0.09117153877641702,0.9157631543675882,0.9832530870844924,0.007334681377248929,False,Osr2
NP_607,0.6824655313710706,0.6461456311927372,0.03631990017833342,0.10432566935521852,0.7349203494192417,0.46803373309044394,0.7856600922802192,0.10476530634684766,False,NP
Onecut3_245,0.5519733629072513,0.5162020021727656,0.035771360734485724,0.1279476822408961,0.6173809440862645,0.6240516376005604,0.8441925527050526,0.07355848342227282,False,Onecut3
Tcfap2a_1,0.060197196285857374,0.024622560934728643,0.03557463535112873,1.484260093493899,0.05992266107792377,0.8327649156177472,0.9501923099286586,0.022188488723236827,False,Tcfap2a
