,pDC/Ccr7DC,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Hey2_29,0.02473008655842402,0.054714464992530375,-0.029984378434106354,-0.9136450653720594,0.05619821599220816,0.6099880108257267,0.9272409367279232,0.03280740296919602,False,Hey2
Heyl_60,0.02473008655842402,0.054714464992530375,-0.029984378434106354,-0.9136450653720594,0.05619821599220816,0.6099880108257267,0.9272409367279232,0.03280740296919602,False,Heyl
Hey1_73,0.02473008655842402,0.054714464992530375,-0.029984378434106354,-0.9136450653720594,0.05619821599220816,0.6099880108257267,0.9272409367279232,0.03280740296919602,False,Hey1
Nfib_859,0.06028453246683128,0.09090605623543413,-0.030621523768602853,-0.5007386345612594,0.1051353486544618,0.5945922953886683,0.9272409367279232,0.03280740296919602,False,Nfib
Nfia_862,0.06028453246683128,0.09090605623543413,-0.030621523768602853,-0.5007386345612594,0.1051353486544618,0.5945922953886683,0.9272409367279232,0.03280740296919602,False,Nfia
Zbtb49_176,-0.05228383358457177,-0.021534116782791782,-0.030749716801779986,1.2638222626129698,-0.05425593664716547,0.5889023792928569,0.9272409367279232,0.03280740296919602,False,Zbtb49
Hoxb9_428,0.3660076627514922,0.3972646742786447,-0.03125701152715249,-0.10443374350615542,0.46637775538996484,0.7589694001470717,0.9373033539319485,0.028119828944573978,False,Hoxb9
NP_591,0.3660076627514922,0.3972646742786447,-0.03125701152715249,-0.10443374350615542,0.46637775538996484,0.7589694001470717,0.9373033539319485,0.028119828944573978,False,NP
Tlx1_450,0.10477956872288406,0.13648276945030974,-0.031703200727425676,-0.3301595456043481,0.16431152516717382,0.97579849781378,0.9903961738455167,0.004191046111708398,False,Tlx1
Tlx3_522,0.10477956872288406,0.13648276945030974,-0.031703200727425676,-0.3301595456043481,0.16431152516717382,0.97579849781378,0.9903961738455167,0.004191046111708398,False,Tlx3
Dmbx1_466,0.28535649874359176,0.3171484122665424,-0.03179191352295063,-0.13453341485063341,0.3799008859390176,0.9147530063401064,0.9765199549239301,0.010318877593943373,False,Dmbx1
NP_607,0.5323317381778313,0.5645237356179496,-0.03219199744011825,-0.07531324498254753,0.6308040558884527,0.6283236635011957,0.9272409367279232,0.03280740296919602,False,NP
Tlx2_574,0.22542874920793535,0.25861948962554465,-0.033190740417609305,-0.1752699144203539,0.31269319016471403,0.7229593741152733,0.9373033539319485,0.028119828944573978,False,Tlx2
Olig3_78,-0.07159915090461333,-0.038336825762157176,-0.03326232514245615,0.8658957628118492,-0.08156489540500371,0.6811853864455677,0.9373033539319485,0.028119828944573978,False,Olig3
Foxa1_306,0.08536447314091629,0.11890300895220017,-0.03353853581128388,-0.41402659183886364,0.1402993018013748,0.6672575408537311,0.9373033539319485,0.028119828944573978,False,Foxa1
Prrx1_455,0.033392045875962346,0.06755523154336726,-0.034163185667404915,-0.8432782083489135,0.07103995850784069,0.8719216334531632,0.9678971915911508,0.014170770269963653,False,Prrx1
Phox2a_415,0.033392045875962346,0.06755523154336726,-0.034163185667404915,-0.8432782083489135,0.07103995850784069,0.8719216334531632,0.9678971915911508,0.014170770269963653,False,Phox2a
Hoxd1_530,0.033392045875962346,0.06755523154336726,-0.034163185667404915,-0.8432782083489135,0.07103995850784069,0.8719216334531632,0.9678971915911508,0.014170770269963653,False,Hoxd1
En2_517,0.033392045875962346,0.06755523154336726,-0.034163185667404915,-0.8432782083489135,0.07103995850784069,0.8719216334531632,0.9678971915911508,0.014170770269963653,False,En2
Hoxa3_584,-0.0024771159390871364,0.03192623771827106,-0.03440335365735819,-3.5486606779373653,0.021088172173106934,0.7928361835929616,0.9373033539319485,0.028119828944573978,False,Hoxa3
Hnf4a_665,0.11260219377236713,0.14719398421485608,-0.034591790442488946,-0.3386649298989866,0.1761926548228993,0.4338104530770823,0.8540643294955059,0.06850941632184973,False,Hnf4a
Usf2_95,-0.23687284099991307,-0.20202949249881386,-0.034843348501099214,0.21077763455918924,-0.3574392009485475,0.8934697677592983,0.9740918852456133,0.011400074565979046,False,Usf2
Irx2_400,-0.27419370256746683,-0.23921866124172977,-0.03497504132573706,0.1804087944093227,-0.42799548557978384,0.46180216329434864,0.8584521415713339,0.06628391160480061,False,Irx2
Creb1_109,-0.2560039799955798,-0.22040987247924118,-0.0355941075163386,0.19850743492979553,-0.3925289239377892,0.6051389290172013,0.9272409367279232,0.03280740296919602,False,Creb1
Trp63_853,-0.06535853680298175,-0.02951429903508029,-0.03584423776790145,1.1243526880423156,-0.07011270150299265,0.844697323180109,0.9678971915911508,0.014170770269963653,False,Trp63
Foxa2_307,0.08505477687353603,0.12093323348577001,-0.035878456612233975,-0.44298373110301736,0.14142494984036655,0.6584533123536325,0.9373033539319485,0.028119828944573978,False,Foxa2
Cenpb_243,0.055864333690544,0.09188849577775575,-0.03602416208721175,-0.6164581444441493,0.1028279727374646,0.6304781348904495,0.9272409367279232,0.03280740296919602,False,Cenpb
Noto_573,0.13847892934822417,0.17564491330259913,-0.037165983954374954,-0.304378270788218,0.2104660737787355,0.8129465196189511,0.9483601903206833,0.0230266848572031,False,Noto
Bhlhe22_42,-0.08773210596973519,-0.05050666144088917,-0.03722544452884602,0.7636867023962655,-0.1033319381919157,0.8582884121970848,0.9678971915911508,0.014170770269963653,False,Bhlhe22
Mnt_18,0.19270222015282742,0.230367993394012,-0.037665773241184586,-0.23033860172066062,0.27683621051281343,0.7145334410829554,0.9373033539319485,0.028119828944573978,False,Mnt
Myc_37,0.39098909015744404,0.42903340770685394,-0.0380443175494099,-0.12096853606647183,0.49570667235023247,0.791166326053738,0.9373033539319485,0.028119828944573978,False,Myc
Lmx1a_456,0.3398557229719909,0.37813200199345304,-0.038276279021462134,-0.13893400958785154,0.44253894058967885,0.6422283433385783,0.9316536164878717,0.030745525853570647,False,Lmx1a
Cphx_577,0.3589412011635411,0.39811567558060584,-0.03917447441706473,-0.13522067532676654,0.4631290297530116,0.7536968389213963,0.9373033539319485,0.028119828944573978,False,Cphx
Vax1_413,0.09807222276521264,0.1380846959075039,-0.04001247314229127,-0.4373856929723825,0.16102143051010026,0.43815039782510357,0.8563949293855435,0.06732591277694258,False,Vax1
Zfp161_209,0.09205201190024849,0.13226919471680942,-0.040217182816560934,-0.4627147192821324,0.15336513776136843,0.7908324692573248,0.9373033539319485,0.028119828944573978,False,Zfp161
Arid5b_8,-0.24352228447133256,-0.20314012295831602,-0.040382161513016546,0.24364505988593016,-0.36462858997999154,0.9271401236211682,0.9765199549239301,0.010318877593943373,False,Arid5b
NP_604,0.3043608866370845,0.3449803305579537,-0.04061944392086919,-0.16380907555494328,0.4056336650186393,0.5945922953886683,0.9272409367279232,0.03280740296919602,False,NP
ENSMUSG00000079994_752,-0.17277215817577943,-0.13192044308398462,-0.040851715091794805,0.36563499436850455,-0.23845310868627762,0.6843662348028687,0.9373033539319485,0.028119828944573978,False,ENSMUSG00000079994
Onecut1_826,0.5030191829934441,0.5439303448138313,-0.04091116182038723,-0.10276555219573391,0.6073656022281283,0.9865148797408635,0.9966851362330373,0.001442018412185853,False,Onecut1
Onecut2_827,0.5030191829934441,0.5439303448138313,-0.04091116182038723,-0.10276555219573391,0.6073656022281283,0.9865148797408635,0.9966851362330373,0.001442018412185853,False,Onecut2
Pitx3_452,0.2925831628025405,0.33391408951966856,-0.04133092671712807,-0.17297602923459673,0.39314007523574646,0.7458095539164342,0.9373033539319485,0.028119828944573978,False,Pitx3
Nkx22_462,0.07560559569207133,0.11715405334580115,-0.04154845765372982,-0.5571559237871159,0.13274768517865213,0.6888288340710491,0.9373033539319485,0.028119828944573978,False,Nkx22
Vdr_671,-0.0632013692233347,-0.020466002324528366,-0.04273536689880634,1.6468224146521167,-0.0616520006335734,0.5374309496669416,0.8987094177563045,0.04638070722650144,False,Vdr
Nanog_417,0.21922495579056908,0.2621194772396139,-0.04289452144904479,-0.23382441826331501,0.3111220082392279,0.6546944294195398,0.9373033539319485,0.028119828944573978,False,Nanog
Foxl1_367,0.6060000236682274,0.6489383900808303,-0.04293836641260296,-0.09046021474451997,0.7026302466107642,0.7474505742671214,0.9373033539319485,0.028119828944573978,False,Foxl1
Lhx9_424,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Lhx9
Prrxl1_839,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Prrxl1
Prrx2_519,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Prrx2
Rhox9_572,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Rhox9
Rhox6_412,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Rhox6
Lhx2_393,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Lhx2
Arx_500,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Arx
Lbx2_498,0.03268931289833973,0.07611890472504042,-0.04342959182670069,-1.0371817436582003,0.07642789737694398,0.7805022299920396,0.9373033539319485,0.028119828944573978,False,Lbx2
Gm4881_296,0.4266247204361671,0.470311976789201,-0.04368725635303389,-0.1287052520814122,0.5345281597215902,0.739584244325269,0.9373033539319485,0.028119828944573978,False,Gm4881
Glis2_148,0.31433940195067706,0.358082920674242,-0.04374351872356497,-0.17153937298768454,0.4181480147774007,0.7190662346392984,0.9373033539319485,0.028119828944573978,False,Glis2
Creb3l2_118,-0.013327536560258346,0.03128391155633733,-0.044611448116595676,,0.012894986011606234,0.7928361835929616,0.9373033539319485,0.028119828944573978,False,Creb3l2
Zbtb6_228,-0.04879025563864021,-0.0035342233362945733,-0.045256032302345636,4.82257699811699,-0.03824665276462159,0.7494213100375813,0.9373033539319485,0.028119828944573978,False,Zbtb6
Esrra_674,-0.7091251185030838,-0.6635165794478963,-0.04560853905518747,0.08928318981962428,-1.6726384525822564,0.7382758084964317,0.9373033539319485,0.028119828944573978,False,Esrra
Npas4_80,-0.09866662786585809,-0.053047568100174074,-0.04561905976568401,0.8698845987118193,-0.11381213925182908,0.5408673276538436,0.9000848735673397,0.04571653680063454,False,Npas4
Erg_287,0.5133314343840968,0.5592284275070473,-0.04589699312295048,-0.11366608230238508,0.6194411185270494,0.7171223876889019,0.9373033539319485,0.028119828944573978,False,Erg
Gm5294_346,0.41615425136197637,0.4622854882156583,-0.04613123685368192,-0.13937484012753693,0.5252870096063607,0.6139405490798777,0.9272409367279232,0.03280740296919602,False,Gm5294
Foxl1_372,0.41615425136197637,0.4622854882156583,-0.04613123685368192,-0.13937484012753693,0.5252870096063607,0.6139405490798777,0.9272409367279232,0.03280740296919602,False,Foxl1
Vax2_497,0.11523940950593987,0.16175003662372364,-0.04651062711778377,-0.44107687975232035,0.18712760458315067,0.6087741228522877,0.9272409367279232,0.03280740296919602,False,Vax2
Hoxa4_396,0.08643066178034105,0.13319291019127932,-0.046762248410938276,-0.5583433393844133,0.15031502932441834,0.47912366045919574,0.8677352536447857,0.06161275802545239,False,Hoxa4
Tbx10_770,-0.14457281434315505,-0.09696401883067161,-0.04760879551248344,0.5516697322718579,-0.18568488374235165,0.8729457128051659,0.9678971915911508,0.014170770269963653,False,Tbx10
Tbx1_763,-0.14457281434315505,-0.09696401883067161,-0.04760879551248344,0.5516697322718579,-0.18568488374235165,0.8729457128051659,0.9678971915911508,0.014170770269963653,False,Tbx1
Hdx_495,-0.36986669710929754,-0.3206879848167248,-0.04917871229257276,0.1937360035936002,-0.6110441854360956,0.7635921111373267,0.9373033539319485,0.028119828944573978,False,Hdx
Rfx3_710,0.28727226825957414,0.3365500614400546,-0.04927779318048048,-0.2101997432261638,0.3916700321741883,0.4976177768465373,0.8797374557199256,0.05564691710482731,False,Rfx3
NP_601,0.33935944910852034,0.3887159229306637,-0.049356473822143365,-0.18062895270027102,0.4478835040999903,0.6732581298582687,0.9373033539319485,0.028119828944573978,False,NP
Isl1_529,0.2875777083453924,0.33705677175095977,-0.04947906340556735,-0.21085245193291025,0.39211651974248596,0.48913980867077356,0.8733224924040937,0.058825354451408844,False,Isl1
Isl2_489,0.2875777083453924,0.33705677175095977,-0.04947906340556735,-0.21085245193291025,0.39211651974248596,0.48913980867077356,0.8733224924040937,0.058825354451408844,False,Isl2
Msx1_543,0.2875777083453924,0.33705677175095977,-0.04947906340556735,-0.21085245193291025,0.39211651974248596,0.48913980867077356,0.8733224924040937,0.058825354451408844,False,Msx1
Hoxb7_514,0.12993230685418472,0.179550658122691,-0.04961835126850628,-0.42411807915493677,0.207569904734678,0.5252080222785168,0.8925500494212945,0.04936742162691226,False,Hoxb7
T_771,-0.06615427763704812,-0.016396028914989823,-0.04975824872205829,2.077876718993016,-0.0608112725795945,0.6286312519114371,0.9272409367279232,0.03280740296919602,False,T
Gsc2_442,0.054884742110995845,0.10481898435298471,-0.04993424224198887,-0.8258694894593092,0.1108334134637719,0.5570475273212598,0.9098442946247244,0.04103292391095946,False,Gsc2
Irx4_435,0.057708523566888006,0.10859823947316101,-0.050889715906273,-0.8099625321757244,0.11523755235531613,0.6351054348462775,0.9272409367279232,0.03280740296919602,False,Irx4
Naif1_637,-0.0026896206345664955,0.04828730938184107,-0.050976930016407566,-4.226274628904157,0.03252243564002463,0.4826300346634841,0.8705106146691064,0.06022592889574315,False,Naif1
Nkx61_499,0.11070808338706162,0.16237543938595989,-0.05166735599889827,-0.5018203007080041,0.1846506958920605,0.4981674162853673,0.8797374557199256,0.05564691710482731,False,Nkx61
NP_606,0.11070808338706162,0.16237543938595989,-0.05166735599889827,-0.5018203007080041,0.1846506958920605,0.4981674162853673,0.8797374557199256,0.05564691710482731,False,NP
Foxh1_304,-0.06690232089157655,-0.014329227923955573,-0.05257309296762098,2.3191131988507165,-0.05981937626410597,0.5192908148866773,0.8859081213347184,0.05261131701411093,False,Foxh1
Hsf2_625,-0.014126704911400148,0.03853550176916089,-0.052662206680561034,,0.017500648554062512,0.3822827197063645,0.8525483470384693,0.0692809832953959,False,Hsf2
Cdc5l_645,0.1838254737306305,0.23665057304869563,-0.052825099318065144,-0.33497385070385083,0.2752908172462096,0.43279291276616083,0.853967223847324,0.06855879766627505,False,Cdc5l
Pax6_614,0.0591305018314678,0.11215815464075968,-0.05302765280929188,-0.8235097363841349,0.1185515341420388,0.8220374344783112,0.9514921485693839,0.021594791031254,False,Pax6
Lmx1b_515,0.28255845859607903,0.33671227775377804,-0.05415381915769901,-0.234318105060216,0.3891651890517413,0.4466458815389456,0.8563949293855435,0.06732591277694258,False,Lmx1b
Alx3_419,0.28255845859607903,0.33671227775377804,-0.05415381915769901,-0.234318105060216,0.3891651890517413,0.4466458815389456,0.8563949293855435,0.06732591277694258,False,Alx3
Hlx_518,0.28255845859607903,0.33671227775377804,-0.05415381915769901,-0.234318105060216,0.3891651890517413,0.4466458815389456,0.8563949293855435,0.06732591277694258,False,Hlx
Hoxc5_441,0.28255845859607903,0.33671227775377804,-0.05415381915769901,-0.234318105060216,0.3891651890517413,0.4466458815389456,0.8563949293855435,0.06732591277694258,False,Hoxc5
Prop1_539,0.28255845859607903,0.33671227775377804,-0.05415381915769901,-0.234318105060216,0.3891651890517413,0.4466458815389456,0.8563949293855435,0.06732591277694258,False,Prop1
Cux2_244,0.2932582182286795,0.3480721440410302,-0.05481392581235073,-0.2292711234378191,0.4012647567117581,0.6024189355458354,0.9272409367279232,0.03280740296919602,False,Cux2
Sox9_725,-0.2771591907190128,-0.2218855369458274,-0.05527365377318538,0.3057016908789741,-0.4141190139419327,0.5611291106732048,0.914816775626186,0.03866588003480982,False,Sox9
Zbtb7b_174,0.4467511587611194,0.5026247135007107,-0.05587355473959127,-0.158481183374085,0.560409693031372,0.5550121732143836,0.9091527249631852,0.041363155240747435,False,Zbtb7b
Evx1_410,-0.1652254075328505,-0.10909123117578247,-0.056134176357068036,0.577869936977427,-0.2128322255187839,0.5072829029078234,0.8859081213347184,0.05261131701411093,False,Evx1
Gbx2_494,0.14290504226208717,0.19918784735278178,-0.05628280509069461,-0.4402056538068979,0.2277982956210142,0.48859552722962696,0.8733224924040937,0.058825354451408844,False,Gbx2
Nr1d1_844,-0.35005411393588404,-0.2930120347828049,-0.05704207915307913,0.24416943750819994,-0.5596496069915586,0.7795045505756544,0.9373033539319485,0.028119828944573978,False,Nr1d1
Nr1d2_845,-0.35005411393588404,-0.2930120347828049,-0.05704207915307913,0.24416943750819994,-0.5596496069915586,0.7795045505756544,0.9373033539319485,0.028119828944573978,False,Nr1d2
Bsx_559,0.09619026760652878,0.1540895311131806,-0.057899263506651824,-0.6199475609277916,0.17010439661058915,0.5317281335166913,0.8976787425689671,0.046879058980869276,False,Bsx
Nr4a3_679,-0.545398805901296,-0.48724469031585593,-0.058154115585440036,0.15430698965529469,-1.0478804249840363,0.4560196839761794,0.857589256432815,0.06672066830099088,False,Nr4a3
NP_589,0.2537855637353609,0.31204377416464857,-0.05825821042928769,-0.27711198520873725,0.35942521502876845,0.38299135005187046,0.8525483470384693,0.0692809832953959,False,NP
Fli1_277,0.5083021455659937,0.5680143086383267,-0.05971216307233296,-0.15013247269209912,0.6212039179383696,0.5889023792928569,0.9272409367279232,0.03280740296919602,False,Fli1
Six6_430,-0.03546874279420632,0.024525869652183663,-0.05999461244638998,,-0.007915288206841018,0.6738909907534307,0.9373033539319485,0.028119828944573978,False,Six6
Foxl1_373,0.5159545780811668,0.5765217053912659,-0.060567127310099056,-0.15017165408004451,0.6287625310632747,0.22744417215971335,0.7992261348401082,0.09733032304125165,False,Foxl1
Gm5294_347,0.5159545780811668,0.5765217053912659,-0.060567127310099056,-0.15017165408004451,0.6287625310632747,0.22744417215971335,0.7992261348401082,0.09733032304125165,False,Gm5294
Emx2_535,0.01679565048322151,0.07744488465931462,-0.06064923417609311,-1.8412157701597338,0.06642715331361777,0.34610438807888766,0.8525483470384693,0.0692809832953959,False,Emx2
Zfp523_165,0.07375431135594696,0.13449577386104494,-0.06074146250509799,-0.786547671289956,0.14290356716653307,0.7645837958568429,0.9373033539319485,0.028119828944573978,False,Zfp523
Pou4f1_841,0.22586967599360458,0.28714788152078413,-0.06127820552717955,-0.3223789961083484,0.3294207508247972,0.7366413295989052,0.9373033539319485,0.028119828944573978,False,Pou4f1
Pou4f2_840,0.22586967599360458,0.28714788152078413,-0.06127820552717955,-0.3223789961083484,0.3294207508247972,0.7366413295989052,0.9373033539319485,0.028119828944573978,False,Pou4f2
Mnx1_402,0.18282471596234262,0.2441553822984924,-0.06133066633614978,-0.38729453098130423,0.2791622781395943,0.661278156439693,0.9373033539319485,0.028119828944573978,False,Mnx1
Twist2_21,-0.1774185162826074,-0.11608040434353314,-0.061338111939074264,0.5927112515584934,-0.2289586730482368,0.6888288340710491,0.9373033539319485,0.028119828944573978,False,Twist2
Tal2_781,-0.1774185162826074,-0.11608040434353314,-0.061338111939074264,0.5927112515584934,-0.2289586730482368,0.6888288340710491,0.9373033539319485,0.028119828944573978,False,Tal2
Zfp105_218,0.7130918667666367,0.7745496562057075,-0.061457789439070765,-0.11215385520399197,0.8022517604107221,0.46842256869451815,0.8625233937130794,0.06422911698196737,False,Zfp105
NP_598,0.23657744569222144,0.29859990972138,-0.062022464029158564,-0.31311303931415996,0.34208667852069735,0.571985290053638,0.9227623966124164,0.03491011167638207,False,NP
Sox8_731,-0.06972868619652628,-0.007375984474474774,-0.062352701722051505,3.581391779627388,-0.05671976668666077,0.398299890905351,0.8525483470384693,0.0692809832953959,False,Sox8
Sox5_738,-0.06972868619652628,-0.007375984474474774,-0.062352701722051505,3.581391779627388,-0.05671976668666077,0.398299890905351,0.8525483470384693,0.0692809832953959,False,Sox5
Nr2c1_660,-0.7902949458065766,-0.7277941199713786,-0.062500825835198,0.11298268134864252,-2.0531615596966573,0.4154589581575332,0.8525483470384693,0.0692809832953959,False,Nr2c1
Foxl1_365,-0.2949632711778023,-0.23228587666763864,-0.06267739451016366,0.33057054189625595,-0.4414866122353812,0.4910473627590417,0.874957119097929,0.05801323085824472,False,Foxl1
Bbx_730,-0.07232949182480354,-0.00933828108054796,-0.06299121074425558,3.1896378133129124,-0.060147404317877066,0.5150854070570702,0.8859081213347184,0.05261131701411093,False,Bbx
Dmrt2_254,0.15958051036245965,0.2229853400669732,-0.06340482970451355,-0.44774227178931314,0.2525160885424011,0.6575127773656378,0.9373033539319485,0.028119828944573978,False,Dmrt2
Myt1l_241,-0.07534944571713188,-0.01101550153034039,-0.06433394418679149,2.956320786234461,-0.06368427873706771,0.5841304551310759,0.9272409367279232,0.03280740296919602,False,Myt1l
Zfp354c_202,-0.30020198204313475,-0.23581280746976196,-0.06438917457337279,0.3345080282977737,-0.4500990207391697,0.6057441187342079,0.9272409367279232,0.03280740296919602,False,Zfp354c
Foxb2_325,0.16157620050413518,0.2263075934217349,-0.06473139291759972,-0.4515407615786564,0.25573262973247757,0.4557578152502708,0.857589256432815,0.06672066830099088,False,Foxb2
Foxb1_326,0.16157620050413518,0.2263075934217349,-0.06473139291759972,-0.4515407615786564,0.25573262973247757,0.4557578152502708,0.857589256432815,0.06672066830099088,False,Foxb1
Rhox8_568,0.1432634458509703,0.20859469058116253,-0.06533124473019222,-0.5026486962751574,0.23380103974977864,0.25690898971641896,0.807082075229515,0.09308229798327082,False,Rhox8
Ppara_670,-0.3764833136542354,-0.3098045697091623,-0.06667874394507306,0.2698204455248819,-0.6063508380416811,0.5761189075685852,0.9265186260235406,0.03314584553241919,False,Ppara
Pou4f3_446,0.14777968722046136,0.21469157267591024,-0.06691188545544888,-0.5006408652620455,0.24029677866400292,0.6258652827819118,0.9272409367279232,0.03280740296919602,False,Pou4f3
Dobox4_611,-0.0421240740870014,0.025075792113879468,-0.06719986620088086,,-0.012350449519065339,0.2687305142705555,0.807082075229515,0.09308229798327082,False,Dobox4
Hmga1_776,0.0721815123628033,0.13954915273913446,-0.06736764037633115,-0.8679582780606655,0.14517571116942077,0.4142190151091826,0.8525483470384693,0.0692809832953959,False,Hmga1
Hmga1rs1_777,0.0721815123628033,0.13954915273913446,-0.06736764037633115,-0.8679582780606655,0.14517571116942077,0.4142190151091826,0.8525483470384693,0.0692809832953959,False,Hmga1rs1
Hmga2_14,0.0721815123628033,0.13954915273913446,-0.06736764037633115,-0.8679582780606655,0.14517571116942077,0.4142190151091826,0.8525483470384693,0.0692809832953959,False,Hmga2
NP_608,0.3567844305566344,0.42444073650487824,-0.06765630594824384,-0.23571496312336326,0.4757205495220297,0.8746529841035664,0.9678971915911508,0.014170770269963653,False,NP
Q8VHG7_609,0.3567844305566344,0.42444073650487824,-0.06765630594824384,-0.23571496312336326,0.4757205495220297,0.8746529841035664,0.9678971915911508,0.014170770269963653,False,Q8VHG7
Obox5_578,0.3567844305566344,0.42444073650487824,-0.06765630594824384,-0.23571496312336326,0.4757205495220297,0.8746529841035664,0.9678971915911508,0.014170770269963653,False,Obox5
AC1890281_579,0.3567844305566344,0.42444073650487824,-0.06765630594824384,-0.23571496312336326,0.4757205495220297,0.8746529841035664,0.9678971915911508,0.014170770269963653,False,AC1890281
Ets1_284,0.47280430956055247,0.5414833513767547,-0.06867904181620227,-0.18468007928220836,0.5918171034667612,0.5655182321260872,0.9175792800081275,0.03735640186325522,False,Ets1
Six2_445,-0.04329485930861847,0.026040869834633804,-0.06933572914325227,,-0.012500119620998642,0.589799114504959,0.9272409367279232,0.03280740296919602,False,Six2
Nr2c2_659,0.1977425293652394,0.2671091538065429,-0.06936662444130348,-0.40586716683135976,0.3015008383313091,0.5371450807283669,0.8987094177563045,0.04638070722650144,False,Nr2c2
Pax3_613,-0.09354307812038049,-0.023789701566769347,-0.06975337655361113,2.016587981520886,-0.08722198785082742,0.5669849292567227,0.9175792800081275,0.03735640186325522,False,Pax3
Pou3f1_620,0.1244782822018177,0.19480305730104916,-0.07032477509923146,-0.5998552195150187,0.21367783614890554,0.4839823435657128,0.871168218418283,0.05989797670651977,False,Pou3f1
Ybx2_821,-0.1306015907420287,-0.0601458218771928,-0.0704557688648359,1.1067780189489633,-0.14460616521757605,0.7431863210538628,0.9373033539319485,0.028119828944573978,False,Ybx2
Ybx1_822,-0.1306015907420287,-0.0601458218771928,-0.0704557688648359,1.1067780189489633,-0.14460616521757605,0.7431863210538628,0.9373033539319485,0.028119828944573978,False,Ybx1
Csda_823,-0.1306015907420287,-0.0601458218771928,-0.0704557688648359,1.1067780189489633,-0.14460616521757605,0.7431863210538628,0.9373033539319485,0.028119828944573978,False,Csda
Gmeb1_715,-0.19868519266513057,-0.1280124732331879,-0.07067271943194267,0.6173411327445965,-0.25730186334911204,0.33360644559261365,0.8525483470384693,0.0692809832953959,False,Gmeb1
Tcf15_93,0.03747575634853614,0.1083728601055833,-0.07089710375704715,-1.3649476411751043,0.10154830163288113,0.45210054934178856,0.857589256432815,0.06672066830099088,False,Tcf15
Scx_61,0.03747575634853614,0.1083728601055833,-0.07089710375704715,-1.3649476411751043,0.10154830163288113,0.45210054934178856,0.857589256432815,0.06672066830099088,False,Scx
Tcfl5_71,-0.09374971968070557,-0.022444900286536743,-0.07130481939416883,2.111870765157052,-0.08635007526424499,0.519009903955673,0.8859081213347184,0.05261131701411093,False,Tcfl5
Gm5294_331,-0.11365105550477143,-0.04193869594105092,-0.07171235956372052,1.4388371947559158,-0.11684041271092795,0.42144113300314356,0.8525483470384693,0.0692809832953959,False,Gm5294
Foxl1_354,-0.11365105550477143,-0.04193869594105092,-0.07171235956372052,1.4388371947559158,-0.11684041271092795,0.42144113300314356,0.8525483470384693,0.0692809832953959,False,Foxl1
Foxa3_831,-0.11365105550477143,-0.04193869594105092,-0.07171235956372052,1.4388371947559158,-0.11684041271092795,0.42144113300314356,0.8525483470384693,0.0692809832953959,False,Foxa3
Zfp410_196,-0.3025577593934157,-0.23062429572829696,-0.07193346366511877,0.37836517177181866,-0.44731017896830394,0.4029146220747817,0.8525483470384693,0.0692809832953959,False,Zfp410
Nkx21_399,0.029226826190231026,0.10129602180991691,-0.07206919561968589,-1.5778085674623952,0.09120752324566002,0.2614830823079385,0.807082075229515,0.09308229798327082,False,Nkx21
Nkx25_421,0.0908410785981187,0.16306440662200947,-0.07222332802389077,-0.7786590002545204,0.1724270191201015,0.4652382354547592,0.8584521415713339,0.06628391160480061,False,Nkx25
Pou2f2_616,0.13905877766332103,0.21207043743788812,-0.07301165977456708,-0.5676639774511812,0.23335382987267808,0.18637415603125518,0.7558004541259147,0.1215928514712409,False,Pou2f2
Gcm1_388,0.056757377703626814,0.13013130226104505,-0.07337392455741823,-1.0885239064700358,0.12887978419468757,0.5722800804387662,0.9227623966124164,0.03491011167638207,False,Gcm1
Klf9_184,0.2286319725929904,0.30261158373408964,-0.07397961114109924,-0.38041100126252875,0.33984633028539557,0.426716748793726,0.853433497587452,0.06883031491954704,False,Klf9
Nkx12_545,0.04033295397769012,0.11459734964386288,-0.07426439566617277,-1.3509754258031075,0.10764120933962737,0.3545998942640515,0.8525483470384693,0.0692809832953959,False,Nkx12
Hoxc6_406,0.2354125906240613,0.3097869401699172,-0.0743743495458559,-0.3727914035230629,0.34777876074231273,0.2041526197435426,0.772800903921908,0.11193237861110973,False,Hoxc6
Pitx1_434,0.1969928614403222,0.2717121368750971,-0.07471927543477491,-0.43566963556969834,0.30375444972690946,0.5483502845594699,0.906656372381965,0.04255728168887004,False,Pitx1
