,Ery/Meg,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Barx1_432,0.2629193304165639,0.07155849644056121,0.19136083397600268,1.95471439727298,0.22309988575929074,0.24774047911609187,0.6307317694376182,0.20015529340185087,False,Barx1
Lyl1_783,0.438577743026713,0.24740721849820477,0.19117052452850822,0.8856373868345468,0.42545122732895924,0.24412021330176648,0.6295731816729767,0.2009537801717126,False,Lyl1
Tal1_782,0.438577743026713,0.24740721849820477,0.19117052452850822,0.8856373868345468,0.42545122732895924,0.24412021330176648,0.6295731816729767,0.2009537801717126,False,Tal1
Foxa3_831,0.13179515680794132,-0.059021788049056355,0.19081694485699768,,0.05156238483061329,0.18034782612519207,0.5741885545148336,0.2409454686848481,False,Foxa3
Foxl1_354,0.13179515680794132,-0.059021788049056355,0.19081694485699768,,0.05156238483061329,0.18034782612519207,0.5741885545148336,0.2409454686848481,False,Foxl1
Gm5294_331,0.13179515680794132,-0.059021788049056355,0.19081694485699768,,0.05156238483061329,0.18034782612519207,0.5741885545148336,0.2409454686848481,False,Gm5294
Hsf2_625,0.1751505958990322,-0.01566339030510634,0.19081398620413853,,0.11068876897333275,0.2296277614433373,0.6207500486678124,0.20708323772400375,False,Hsf2
Rfx6_705,0.3395955118209872,0.14905573873185962,0.19053977308912756,1.2601821273040021,0.31536407107820724,0.1871925617746728,0.5804232642398668,0.23625518870757062,False,Rfx6
Olig3_78,0.17008828427643316,-0.020026699509852718,0.19011498378628588,,0.10437798389142361,0.5344897216873027,0.820722571218049,0.08580362260130088,False,Olig3
Nr2f6_657,-0.3847688608094723,-0.5742534110034907,0.1894845501940184,-0.6584875595153021,-0.942060797623802,0.2621757850285754,0.6502753799564495,0.18690268848243957,False,Nr2f6
Nkx22_462,0.3456181886630089,0.15669684223549246,0.18892134642751646,1.2128065611106087,0.32326343015296805,0.2190749574150901,0.6157586780040192,0.210589458851097,False,Nkx22
NP_599,0.4058219464685066,0.21716430526745814,0.18865764120104847,0.9657468226464179,0.3912102458017818,0.12862125024344653,0.5180088708434696,0.28566280294708135,False,NP
Mybl2_643,0.4259020976229365,0.23804200050161545,0.18786009712132107,0.900612165728181,0.41356380830832007,0.28960051446950386,0.6503108543731,0.18687899709928138,False,Mybl2
Hoxa3_584,0.30304022016627896,0.11677670243130318,0.1862635177349758,1.4533523608597543,0.2748979008668806,0.23039513920023869,0.6207500486678124,0.20708323772400375,False,Hoxa3
Pou4f1_841,0.5095232050621432,0.3243819301929149,0.18514127486922832,0.7041745357010112,0.5027914649645551,0.2905016741757386,0.6503108543731,0.18687899709928138,False,Pou4f1
Pou4f2_840,0.5095232050621432,0.3243819301929149,0.18514127486922832,0.7041745357010112,0.5027914649645551,0.2905016741757386,0.6503108543731,0.18687899709928138,False,Pou4f2
Ahctf1_13,0.8781123693516656,0.6930036597304022,0.18510870962126336,0.37344067545916254,0.8363750092703413,0.35827597221853147,0.7088754058100514,0.14943009108522112,False,Ahctf1
Nkx62_838,0.48757590541675416,0.3049802235391883,0.18259568187756586,0.7317803582725176,0.48158627843556767,0.3531283154913084,0.7030681134612505,0.15300259835514718,False,Nkx62
Dbx1_480,0.48757590541675416,0.3049802235391883,0.18259568187756586,0.7317803582725176,0.48158627843556767,0.3531283154913084,0.7030681134612505,0.15300259835514718,False,Dbx1
Pou1f1_615,0.27495913731323646,0.09371995297643579,0.18123918433680067,1.634452033566651,0.24408275484312225,0.16630952528059273,0.5532771939189554,0.25705723103161215,False,Pou1f1
Zfp369_158,-0.04077422957957146,-0.22091082593319034,0.18013659635361887,-3.560696100425142,-0.20231050951248558,0.29005085874468306,0.6503108543731,0.18687899709928138,False,Zfp369
Zfp110_219,-0.04077422957957146,-0.22091082593319034,0.18013659635361887,-3.560696100425142,-0.20231050951248558,0.29005085874468306,0.6503108543731,0.18687899709928138,False,Zfp110
Atoh1_94,0.2300612642592949,0.05133758580370989,0.178723678455585,2.241821344676954,0.18991869071214632,0.39232870875843706,0.7300293694619018,0.1366596676347949,False,Atoh1
Neurod1_784,0.2300612642592949,0.05133758580370989,0.178723678455585,2.241821344676954,0.18991869071214632,0.39232870875843706,0.7300293694619018,0.1366596676347949,False,Neurod1
Neurod6_786,0.2300612642592949,0.05133758580370989,0.178723678455585,2.241821344676954,0.18991869071214632,0.39232870875843706,0.7300293694619018,0.1366596676347949,False,Neurod6
Neurod4_787,0.2300612642592949,0.05133758580370989,0.178723678455585,2.241821344676954,0.18991869071214632,0.39232870875843706,0.7300293694619018,0.1366596676347949,False,Neurod4
Nkx23_537,0.35827241789592035,0.18073524003783267,0.17753717785808767,1.0581212502245818,0.3442647463231059,0.2936705788257227,0.6524369030838473,0.18546148240733187,False,Nkx23
Dmrtc2_250,0.4345983874125563,0.2578087203343461,0.1767896670782102,0.8141778850516921,0.42889657039447027,0.2715413049601757,0.6502753799564495,0.18690268848243957,False,Dmrtc2
Hoxa2_420,0.23973630091165624,0.06549139615782894,0.1742449047538273,1.9565628991786659,0.20490925877127186,0.12109359385836804,0.5177563306253276,0.28587458226775275,False,Hoxa2
Foxp1_302,0.10237788683037587,-0.0684839989794857,0.17086188580986156,,0.024244412988597325,0.2481450385429178,0.6307317694376182,0.20015529340185087,False,Foxp1
Foxa1_306,0.24188283988561235,0.0727032415075951,0.16917959837801724,1.8218692033292199,0.21075421866338132,0.275003080185664,0.6502753799564495,0.18690268848243957,False,Foxa1
Gbx1_571,0.20320533323488524,0.0383966032316455,0.16480873000323973,2.480357982700764,0.1645301071917961,0.2851229732088706,0.6503108543731,0.18687899709928138,False,Gbx1
Hlx_518,0.496773769636417,0.33257001533961733,0.16420375429679968,0.6334152421690644,0.5004674848806886,0.13912969292872138,0.5187574845052141,0.2850356243408329,False,Hlx
Hoxc5_441,0.496773769636417,0.33257001533961733,0.16420375429679968,0.6334152421690644,0.5004674848806886,0.13912969292872138,0.5187574845052141,0.2850356243408329,False,Hoxc5
Prop1_539,0.496773769636417,0.33257001533961733,0.16420375429679968,0.6334152421690644,0.5004674848806886,0.13912969292872138,0.5187574845052141,0.2850356243408329,False,Prop1
Lmx1b_515,0.496773769636417,0.33257001533961733,0.16420375429679968,0.6334152421690644,0.5004674848806886,0.13912969292872138,0.5187574845052141,0.2850356243408329,False,Lmx1b
Alx3_419,0.496773769636417,0.33257001533961733,0.16420375429679968,0.6334152421690644,0.5004674848806886,0.13912969292872138,0.5187574845052141,0.2850356243408329,False,Alx3
Nkx32_548,0.341957120345893,0.17887382685379913,0.16308329349209386,1.0096654308212225,0.3338993709475671,0.18951624304385517,0.5804232642398668,0.23625518870757062,False,Nkx32
Bcl6_162,0.2377429484054041,0.0752904580509165,0.1624524903544876,1.7499561268410124,0.20978610254169103,0.4905954953155576,0.8113841833983961,0.09077346240658679,False,Bcl6
Foxs1_329,0.4954187429071801,0.33386215662665697,0.1615565862805231,0.6240825453964395,0.5004354189563116,0.23542754869905635,0.6235648587164195,0.2051183676582713,False,Foxs1
Foxc2_316,0.4954187429071801,0.33386215662665697,0.1615565862805231,0.6240825453964395,0.5004354189563116,0.23542754869905635,0.6235648587164195,0.2051183676582713,False,Foxc2
Pou3f1_620,0.30951509028157337,0.1480415646432366,0.16147352563833678,1.144679077188682,0.2972246759094636,0.15916666653767186,0.5532771939189554,0.25705723103161215,False,Pou3f1
Pbx3_513,0.6905579333094419,0.5313534336037329,0.15920449970570905,0.4183653008802516,0.6879168068087181,0.33946470284718033,0.7014342608003238,0.15401302529064517,False,Pbx3
Hoxa6_533,0.26930089066960305,0.11361329858248537,0.1556875920871177,1.334302914059891,0.2527269997994852,0.48193196123264814,0.8081064445003721,0.09253142980165999,False,Hoxa6
Foxo6_321,0.2727483669469405,0.11938083406027275,0.15336753288666774,1.281030474734617,0.2582953128715293,0.35827597221853147,0.7088754058100514,0.14943009108522112,False,Foxo6
Foxl1_380,1.1261528565454628,0.9741456653669908,0.15200719117847206,0.2344255724619089,1.035728948853805,0.22393034946640678,0.6157586780040192,0.210589458851097,False,Foxl1
Sox14_743,0.11213833970564564,-0.03834863029621202,0.15048697000185768,,0.05226960650703385,0.4745728094908399,0.8018644022431433,0.09589906605058361,False,Sox14
Nr1i2_672,-0.07947552351266045,-0.22979320933690378,0.15031768582424332,-1.9922939518567782,-0.24235263082523267,0.4410595307212545,0.7672869942724783,0.11504216314889042,False,Nr1i2
Nhlh1_86,0.2197004609323888,0.06956524513941602,0.1501352157929728,1.7572150116636596,0.1948849205542806,0.37612866809339995,0.7206416908497569,0.14228061650953086,False,Nhlh1
Atf6_111,-0.038108089024212144,-0.18822468986768387,0.15011660084347173,-3.551228642593911,-0.17326464621938698,0.34146726458007726,0.7014342608003238,0.15401302529064517,False,Atf6
Atf6b_100,-0.038108089024212144,-0.18822468986768387,0.15011660084347173,-3.551228642593911,-0.17326464621938698,0.34146726458007726,0.7014342608003238,0.15401302529064517,False,Atf6b
Dlx5_478,0.3263053656765561,0.17641950404768658,0.14988586162886952,0.9659995249029708,0.32349970097378944,0.2887012391740008,0.6503108543731,0.18687899709928138,False,Dlx5
Otp_436,0.4482821428449834,0.29842453590410095,0.14985760694088246,0.6472054638223289,0.45770285300254154,0.3305466174327204,0.6974691784106685,0.15647497936895374,False,Otp
Foxl1_369,0.19370017704401607,0.044209092469400205,0.14949108457461585,2.224264251946227,0.1621515470040068,0.34955293094864626,0.7021648313198618,0.15356092643177535,False,Foxl1
Gm5294_343,0.19370017704401607,0.044209092469400205,0.14949108457461585,2.224264251946227,0.1621515470040068,0.34955293094864626,0.7021648313198618,0.15356092643177535,False,Gm5294
Smad1_863,0.15049745508072324,0.0013624375614040346,0.1491350175193192,5.682781164949147,0.10558414723902855,0.23154962132846968,0.6207500486678124,0.20708323772400375,False,Smad1
Smad5_883,0.15049745508072324,0.0013624375614040346,0.1491350175193192,5.682781164949147,0.10558414723902855,0.23154962132846968,0.6207500486678124,0.20708323772400375,False,Smad5
Foxi1_317,0.6826863422660084,0.5371673086757058,0.1455190335903026,0.38670310968257426,0.6869951163340338,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Foxi1
Foxl1_362,0.6826863422660084,0.5371673086757058,0.1455190335903026,0.38670310968257426,0.6869951163340338,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Foxl1
Gm5294_340,0.6826863422660084,0.5371673086757058,0.1455190335903026,0.38670310968257426,0.6869951163340338,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Gm5294
Foxi3_323,0.6826863422660084,0.5371673086757058,0.1455190335903026,0.38670310968257426,0.6869951163340338,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Foxi3
Foxi2_318,0.6826863422660084,0.5371673086757058,0.1455190335903026,0.38670310968257426,0.6869951163340338,0.4185437703993071,0.7528660613843287,0.1232822800750664,False,Foxi2
Pit1_622,0.25254013932612995,0.10741925090843485,0.1451208884176951,1.3283178053509956,0.2387620341586063,0.3112767037368186,0.6745603260340884,0.17097920523272528,False,Pit1
Atoh7_64,0.07442265026787326,-0.07033037266319332,0.14475302293106657,,0.0029489383623069313,0.5050082828505994,0.8137349335871406,0.0895170393706533,False,Atoh7
Rfx2_707,0.21836202898874574,0.07387540643496746,0.14448662255377828,1.664837961467852,0.19675648963006942,0.41344556712069536,0.7528660613843287,0.1232822800750664,False,Rfx2
Rfx8_711,0.21836202898874574,0.07387540643496746,0.14448662255377828,1.664837961467852,0.19675648963006942,0.41344556712069536,0.7528660613843287,0.1232822800750664,False,Rfx8
Snai3_147,0.22263601183884948,0.07883357382215173,0.14380243801669776,1.5989201728627016,0.2025553772105172,0.4294273737344738,0.7605520956502128,0.11887103265827813,False,Snai3
Snai1_197,0.22263601183884948,0.07883357382215173,0.14380243801669776,1.5989201728627016,0.2025553772105172,0.4294273737344738,0.7605520956502128,0.11887103265827813,False,Snai1
Sox3_739,0.1968124151122327,0.053853770370602384,0.14295864474163034,1.9714324531199303,0.17035209488128714,0.7581845974781112,0.9236447720658758,0.03449502357872185,False,Sox3
Isl1_529,0.4185220300410041,0.2773740825756998,0.1411479474653043,0.6577435668108844,0.43076490278814883,0.22506166904702196,0.6157586780040192,0.210589458851097,False,Isl1
Msx1_543,0.4185220300410041,0.2773740825756998,0.1411479474653043,0.6577435668108844,0.43076490278814883,0.22506166904702196,0.6157586780040192,0.210589458851097,False,Msx1
Isl2_489,0.4185220300410041,0.2773740825756998,0.1411479474653043,0.6577435668108844,0.43076490278814883,0.22506166904702196,0.6157586780040192,0.210589458851097,False,Isl2
Hoxc8_405,0.3331497618034765,0.19201483587673654,0.14113492592673996,0.8731629738117606,0.3363774300495835,0.42769805688017126,0.7605437221135303,0.11887581418582266,False,Hoxc8
Hoxb13_547,0.40622535649643765,0.26517704169274314,0.1410483148036945,0.6813226554533508,0.4175973081130685,0.3256582447246733,0.6904581054018314,0.16086266776570812,False,Hoxb13
Sp1_142,0.3035147389094573,0.16256482195804772,0.14094991695140957,0.985051458169933,0.3022193448410862,0.1901840400967364,0.5804232642398668,0.23625518870757062,False,Sp1
Hoxd12_409,0.3778551522093331,0.2377264242296138,0.1401287279797193,0.7388901011573396,0.3871317664175947,0.513889294793693,0.8137349335871406,0.0895170393706533,False,Hoxd12
Rhox8_568,0.41543560689195985,0.27552516268701305,0.1399104442049468,0.6571847947357803,0.42812135866825163,0.5918407621413555,0.8609655913627966,0.06501420485281754,False,Rhox8
Neurod2_69,0.10683154822671405,-0.03258172977869011,0.13941327800540415,,0.052589659884783584,0.5081707613975129,0.8137349335871406,0.0895170393706533,False,Neurod2
Stat6_753,-0.06718282423503202,-0.20541717357902567,0.13823434934399365,-2.1777082262851164,-0.2113978034391969,0.3374696891454747,0.7014342608003238,0.15401302529064517,False,Stat6
Sox18_740,0.12537012761422026,-0.012822556761132852,0.13819268437535312,,0.07898382871369436,0.7679806772903923,0.9253537668990792,0.033692202785329736,False,Sox18
Sox7_746,0.12537012761422026,-0.012822556761132852,0.13819268437535312,,0.07898382871369436,0.7679806772903923,0.9253537668990792,0.033692202785329736,False,Sox7
Irx1_565,0.17976096807271652,0.04231458359771539,0.13744638447500113,2.1883817699780974,0.1519078699075848,0.16874327116122334,0.5532771939189554,0.25705723103161215,False,Irx1
Hoxa1_479,0.3409571829459517,0.20351773304652043,0.13743944989943124,0.8214195121111706,0.3473679689721588,0.2157581159820745,0.6138666396651281,0.2119259675368229,False,Hoxa1
Evx1_410,0.05733664062330964,-0.07605807770780355,0.1333947183311132,,-0.01356826612106805,0.5094386554140539,0.8137349335871406,0.0895170393706533,False,Evx1
Zfp187_160,0.20770994786521577,0.07613087368445771,0.13157907418075804,1.5572436773112275,0.19146210167990882,0.20744642442848416,0.6038539483363796,0.2190680896928951,False,Zfp187
Olig1_81,0.15995158891384018,0.02887455113170151,0.13107703778213867,2.5608255083121936,0.13015736481784565,0.7149704052158181,0.9086511489918612,0.04160281991002278,False,Olig1
Batf3_789,-0.7650722462897123,-0.8960202078472359,0.13094796155752364,-0.26723647082018737,-2.5610363357343564,0.5267159893547171,0.820722571218049,0.08580362260130088,False,Batf3
Batf_790,-0.7650722462897123,-0.8960202078472359,0.13094796155752364,-0.26723647082018737,-2.5610363357343564,0.5267159893547171,0.820722571218049,0.08580362260130088,False,Batf
Gm5294_352,0.27974588151758667,0.1489686077087669,0.13077727380881976,1.0001475808475044,0.2801929020004016,0.34398107678722867,0.7021648313198618,0.15356092643177535,False,Gm5294
Foxl1_378,0.27974588151758667,0.1489686077087669,0.13077727380881976,1.0001475808475044,0.2801929020004016,0.34398107678722867,0.7021648313198618,0.15356092643177535,False,Foxl1
Hoxb3_546,0.1204827220278247,-0.00885185899348179,0.1293345810213065,,0.07835765732178612,0.6483069266096402,0.8810581036513138,0.054995449972671806,False,Hoxb3
Irx4_435,0.25981797503478293,0.13054986871671656,0.12926810631806637,1.089365553421524,0.2572326456208602,0.33152996112067257,0.6978745243638024,0.15622265513470263,False,Irx4
Foxa2_307,0.23692576159938636,0.10998910910508301,0.12693665249430336,1.2104177319557485,0.2307655121465942,0.40391655557537853,0.7484336176837897,0.125846713359811,False,Foxa2
Rbpj_824,0.034482585133731626,-0.09213786541241502,0.12662045054614665,,-0.042200732663005135,0.20390602602383356,0.5986020020583624,0.22286183497086043,False,Rbpj
Rbpsuhrs3_825,0.034482585133731626,-0.09213786541241502,0.12662045054614665,,-0.042200732663005135,0.20390602602383356,0.5986020020583624,0.22286183497086043,False,Rbpsuhrs3
Hmx2_549,0.5418687212549806,0.4153902458094103,0.12647847544557034,0.43453088868349865,0.5642605857445216,0.4089448492409381,0.7528660613843287,0.1232822800750664,False,Hmx2
Hoxc10_440,0.22721027686466025,0.10104624765552844,0.1261640292091318,1.275357477918128,0.21925002141825067,0.36347057885085354,0.7107364405198758,0.14829141705935436,False,Hoxc10
Hoxd3_583,0.22721027686466025,0.10104624765552844,0.1261640292091318,1.275357477918128,0.21925002141825067,0.36347057885085354,0.7107364405198758,0.14829141705935436,False,Hoxd3
Zbtb3_235,0.2460894482016736,0.12151918041532571,0.1245702677863479,1.1191747220402402,0.2434306197260946,0.6194449617214444,0.8666062345959423,0.062178190860292915,False,Zbtb3
NP_589,0.43393317013881066,0.30949767571841846,0.1244354944203922,0.5503039733298962,0.45598120999905195,0.48811168920399806,0.8113841833983961,0.09077346240658679,False,NP
Tfdp1_256,0.37455304587374677,0.2517956493259081,0.12275739654783868,0.6446547639746876,0.39305847275732014,0.42769805688017126,0.7605437221135303,0.11887581418582266,False,Tfdp1
Tfdp2_255,0.37455304587374677,0.2517956493259081,0.12275739654783868,0.6446547639746876,0.39305847275732014,0.42769805688017126,0.7605437221135303,0.11887581418582266,False,Tfdp2
Mtf1_175,0.267173045522433,0.14447725357497904,0.12269579194745395,0.9823646845937684,0.2700207246780861,0.2820166939674654,0.6503108543731,0.18687899709928138,False,Mtf1
Tbx15_864,0.10751715292194146,-0.014948255505068786,0.12246540842701024,,0.06527512400635042,0.5397041851547262,0.820722571218049,0.08580362260130088,False,Tbx15
Tbx22_865,0.10751715292194146,-0.014948255505068786,0.12246540842701024,,0.06527512400635042,0.5397041851547262,0.820722571218049,0.08580362260130088,False,Tbx22
Tbx18_866,0.10751715292194146,-0.014948255505068786,0.12246540842701024,,0.06527512400635042,0.5397041851547262,0.820722571218049,0.08580362260130088,False,Tbx18
En2_517,0.1309407145431395,0.009234310452322321,0.12170640409081718,3.7690837464191773,0.09772878605052318,0.31080464567926047,0.6745603260340884,0.17097920523272528,False,En2
Hoxd1_530,0.1309407145431395,0.009234310452322321,0.12170640409081718,3.7690837464191773,0.09772878605052318,0.31080464567926047,0.6745603260340884,0.17097920523272528,False,Hoxd1
Prrx1_455,0.1309407145431395,0.009234310452322321,0.12170640409081718,3.7690837464191773,0.09772878605052318,0.31080464567926047,0.6745603260340884,0.17097920523272528,False,Prrx1
Phox2a_415,0.1309407145431395,0.009234310452322321,0.12170640409081718,3.7690837464191773,0.09772878605052318,0.31080464567926047,0.6745603260340884,0.17097920523272528,False,Phox2a
Isx_482,0.23802103806538913,0.11690414314695888,0.12111689491843025,1.1300618156227384,0.235681224420396,0.4899739075277404,0.8113841833983961,0.09077346240658679,False,Isx
Hmga1_776,0.24719970412379866,0.12694461939472673,0.12025508472907193,1.0631156927714267,0.24740763864269832,0.6740942841537387,0.8950194786768625,0.04816751285188479,False,Hmga1
Hmga2_14,0.24719970412379866,0.12694461939472673,0.12025508472907193,1.0631156927714267,0.24740763864269832,0.6740942841537387,0.8950194786768625,0.04816751285188479,False,Hmga2
Hmga1rs1_777,0.24719970412379866,0.12694461939472673,0.12025508472907193,1.0631156927714267,0.24740763864269832,0.6740942841537387,0.8950194786768625,0.04816751285188479,False,Hmga1rs1
Dux_392,0.38337845078048155,0.2643417616073785,0.11903668917310306,0.6067813895320338,0.4047506789703692,0.5695017741352832,0.8484806837623645,0.0713580402418922,False,Dux
NP_605,0.2989577174285441,0.18023720987221592,0.11872050755632818,0.8175642233422551,0.3098717081306979,0.5126156225250366,0.8137349335871406,0.0895170393706533,False,NP
Hoxc12_550,0.2989577174285441,0.18023720987221592,0.11872050755632818,0.8175642233422551,0.3098717081306979,0.5126156225250366,0.8137349335871406,0.0895170393706533,False,Hoxc12
Hoxa10_395,0.20390169677943007,0.08539647337253542,0.11850522340689465,1.3714666356760268,0.19490537926959903,0.7755415157203941,0.9254722151008488,0.03363661527900511,False,Hoxa10
Mybl1_647,0.2813614908139284,0.16403314693185994,0.11732834388206848,0.8706231030666384,0.29006730606754194,0.4151408689001177,0.7528660613843287,0.1232822800750664,False,Mybl1
Zbtb7b_174,0.6182694970998364,0.5017615959425842,0.11650790115725218,0.34643877561975667,0.6415604065088658,0.41911251263005145,0.7528660613843287,0.1232822800750664,False,Zbtb7b
Tcfcp2l1_391,0.32823816589311033,0.21483599006548096,0.11340217582762938,0.6926471557052728,0.34657353158124987,0.6900463202185616,0.8982416462147698,0.04660681310989674,False,Tcfcp2l1
Ubp1_836,0.32823816589311033,0.21483599006548096,0.11340217582762938,0.6926471557052728,0.34657353158124987,0.6900463202185616,0.8982416462147698,0.04660681310989674,False,Ubp1
Vax2_497,0.2827703865386692,0.16989550229810005,0.11287488424056916,0.827242483876026,0.29435071805853513,0.3014627137502295,0.6651036715700235,0.17711065472456247,False,Vax2
Hesx1_523,0.2786391960917147,0.1663085327644516,0.11233066332726313,0.837990792009698,0.2898036217721499,0.2745687180874057,0.6502753799564495,0.18690268848243957,False,Hesx1
Shox2_463,0.2786391960917147,0.1663085327644516,0.11233066332726313,0.837990792009698,0.2898036217721499,0.2745687180874057,0.6502753799564495,0.18690268848243957,False,Shox2
Alx1_505,0.2786391960917147,0.1663085327644516,0.11233066332726313,0.837990792009698,0.2898036217721499,0.2745687180874057,0.6502753799564495,0.18690268848243957,False,Alx1
Alx4_521,0.2786391960917147,0.1663085327644516,0.11233066332726313,0.837990792009698,0.2898036217721499,0.2745687180874057,0.6502753799564495,0.18690268848243957,False,Alx4
Foxc1_320,0.47624488451906116,0.3650091637608505,0.11123572075821064,0.4416822202006251,0.5065278346275286,0.37506354944571785,0.7206416908497569,0.14228061650953086,False,Foxc1
Rel_697,-0.9871653560130081,-1.0979850238731583,0.11081966786015018,-0.18371225585021703,,0.6383892016575393,0.8745030919965439,0.0582386506396636,False,Rel
Foxm1_880,0.32423771400513196,0.21383174226024382,0.11040597174488814,0.6827814754839929,0.34373155020286456,0.6194449617214444,0.8666062345959423,0.062178190860292915,False,Foxm1
Hoxc11_404,0.2044322482913564,0.09405723054253352,0.11037501774882287,1.2385284976248663,0.20068606233965858,0.6405090673806886,0.8745030919965439,0.0582386506396636,False,Hoxc11
Lmx1a_456,0.5081595566721179,0.3989906952899476,0.1091688613821703,0.40346245261582375,0.5396056370602498,0.48811168920399806,0.8113841833983961,0.09077346240658679,False,Lmx1a
Hoxb5_512,0.2284574831653138,0.12032481061520901,0.1081326725501048,1.0351281535315988,0.23191299762477663,0.6355673081832744,0.873162563578891,0.05890489272886388,False,Hoxb5
Foxl1_371,0.25035614117750543,0.1425993078740914,0.10775683330341404,0.9146104022703293,0.2587935376910249,0.6299394009115539,0.8691031267255293,0.0609286876358887,False,Foxl1
Gm5294_345,0.25035614117750543,0.1425993078740914,0.10775683330341404,0.9146104022703293,0.2587935376910249,0.6299394009115539,0.8691031267255293,0.0609286876358887,False,Gm5294
Emx1_491,0.16537707575689384,0.057883456784748835,0.107493618972145,1.6474250203335603,0.15267702033155772,0.9130353317490006,0.9637754922666053,0.016024121517590185,False,Emx1
Sox12_741,0.02294609724978182,-0.08179771062478919,0.10474380787457101,,-0.04308959422791639,0.36503810380442603,0.7107364405198758,0.14829141705935436,False,Sox12
Phox2b_418,0.22660096106128386,0.12273390955653017,0.10386705150475369,0.9962671875316194,0.23225236756326484,0.5857085164772728,0.860556714274133,0.06522050257680381,False,Phox2b
Foxl1_363,0.054584708665758354,-0.04825085508463201,0.10283556375039037,,0.004561690112858741,0.6131851390385062,0.8666062345959423,0.062178190860292915,False,Foxl1
Gm5294_339,0.054584708665758354,-0.04825085508463201,0.10283556375039037,,0.004561690112858741,0.6131851390385062,0.8666062345959423,0.062178190860292915,False,Gm5294
Rfx5_704,0.2846604400438976,0.18260930387246338,0.10205113617143424,0.7332118779447643,0.30291545253975743,0.5397041851547262,0.820722571218049,0.08580362260130088,False,Rfx5
Zfp523_165,0.1652834749889277,0.0665497448114574,0.09873373017747031,1.4517112309735127,0.1582292216308418,0.29230964848795193,0.6510533079958929,0.18638345010981244,False,Zfp523
Ovol1_166,0.3627713444712252,0.26436323296104025,0.09840811151018497,0.5314393823727118,0.3934901057708195,0.6405090673806886,0.8745030919965439,0.0582386506396636,False,Ovol1
Elf2_286,0.45630717280313365,0.3579180345744565,0.09838913822867718,0.41093915522658103,0.49273778435491744,0.2497678978084943,0.6312185841463953,0.1998202232437924,False,Elf2
Pou4f3_446,0.35085571866798976,0.2541030086571033,0.09675271001088648,0.5427528583575282,0.3812605147858897,0.7282916515134467,0.9120682888280706,0.03997264374294904,False,Pou4f3
Hoxc13_403,0.29732598820376477,0.2012927385638899,0.09603324963987486,0.6524749235233175,0.3211307721860058,0.4807011418642916,0.8075779183320099,0.09281556451500986,False,Hoxc13
Foxd1_330,0.2021207355643227,0.10839149204226961,0.09372924352205309,1.0230769111845162,0.20821272450151024,0.6222360233460165,0.8666062345959423,0.062178190860292915,False,Foxd1
Gm5294_334,0.2021207355643227,0.10839149204226961,0.09372924352205309,1.0230769111845162,0.20821272450151024,0.6222360233460165,0.8666062345959423,0.062178190860292915,False,Gm5294
Foxl1_359,0.2021207355643227,0.10839149204226961,0.09372924352205309,1.0230769111845162,0.20821272450151024,0.6222360233460165,0.8666062345959423,0.062178190860292915,False,Foxl1
Myb_644,0.36761622578196407,0.2741721293463908,0.09344409643557328,0.49730865061456225,0.4015148907946471,0.724582863078882,0.9113046474438282,0.040336414919017516,False,Myb
Cenpb_243,0.20205968526243095,0.10864508734282621,0.09341459791960474,1.0193738481766144,0.20833294552331902,0.5094386554140539,0.8137349335871406,0.0895170393706533,False,Cenpb
Hmx1_570,0.4009148774558138,0.3085157432133935,0.0923991342424203,0.446458768148337,0.4379897050689549,0.45406098375306414,0.7816910669729609,0.10696485105492913,False,Hmx1
Foxh1_304,0.24037680936068087,0.14819786670998142,0.09217894265069945,0.8059972737311422,0.25614998173389986,0.5735333396099984,0.8511768130642154,0.06998021551827077,False,Foxh1
Tcfl5_71,0.018999119059211783,-0.07256411262093974,0.09156323168015153,,-0.03916582765215239,0.6159638370526302,0.8666062345959423,0.062178190860292915,False,Tcfl5
Rax_447,0.19205397983776848,0.101653851437361,0.09040012840040748,1.0476979070765926,0.19768163493918608,0.8197934347963957,0.9414815227739857,0.026188198893245362,False,Rax
Sox15_737,0.17635516629081946,0.08720191767639342,0.08915324861442604,1.1545547254449315,0.17859168993806673,0.5383981852050808,0.820722571218049,0.08580362260130088,False,Sox15
Ikzf1_149,-0.15800427414509638,-0.24714038927550538,0.089136115130409,-0.8523154094533516,-0.3265744315989787,0.2600787560112102,0.6502753799564495,0.18690268848243957,False,Ikzf1
Ikzf4_796,-0.15800427414509638,-0.24714038927550538,0.089136115130409,-0.8523154094533516,-0.3265744315989787,0.2600787560112102,0.6502753799564495,0.18690268848243957,False,Ikzf4
Klf9_184,0.2069860871287079,0.11802408701142035,0.08896200011728754,0.9333353843245769,0.2172370294032036,0.6166593746023327,0.8666062345959423,0.062178190860292915,False,Klf9
Nkx12_545,0.2860095952875921,0.19775878294840873,0.08825081233918339,0.6257568564150269,0.31253064249934187,0.6668909860132062,0.8935234829673575,0.04889402918058024,False,Nkx12
